event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Bazaldua,Cara Mendelsohn,Carolyn King Arnold,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jesse Moreno,Kathy Stewart,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell  Atkins,Zarin Gracey
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68749,,11,ZONING,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68750,,12,PUBLIC HEARINGS AND RELATED ACTIONS,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68751,,13,"




NOTE: A revised order of business may be posted prior to the date of the council meeting if necessary.",,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68752,,14,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68753,,15,Invocation and Pledge of Allegiance ,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68754,,16,Agenda Item/Open Microphone Speakers,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68755,,17,VOTING AGENDA,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68756,1.,18,"Approval of Minutes of the June 28, 2023 City Council Meeting",23-1760,VOTING AGENDA,Approved,14483,"Approval of Minutes of the June 28, 2023 City Council Meeting",2023-06-26,23-1012; APPROVED,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,1,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,AWVT,ABSNT,YES,YES,YES,YES,AWVT,YES,AWVT,YES,ABSNT,YES,AWVT,YES,YES
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68757,,19,CONSENT AGENDA,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68758,,20,City Attorney's Office,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68759,2.,21,"Authorize partial settlement of the lawsuit styled Ivan Francisco Bailon and Lucero Monserrat Bailon v. City of Dallas, Cause No. DC-22-04156 - Not to exceed $45,000.00 - Financing:  Liability Reserve Fund",23-1876,CONSENT AGENDA,Approved,14599,"Authorize partial settlement of the lawsuit styled Ivan Francisco Bailon and Lucero Monserrat Bailon v. City of Dallas, Cause No. DC-22-04156 - Not to exceed $45,000.00 - Financing:  Liability Reserve Fund",2023-07-12,23-1015; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,2,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,https://cityofdallas.legistar1.com/cityofdallas/attachments/bc8c596c-82be-420e-a7d7-0a3ef72c9161.docx,AWVT,ABSNT,YES,YES,YES,YES,AWVT,YES,AWVT,YES,ABSNT,YES,AWVT,YES,YES
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68760,,22,Department of Aviation,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68761,3.,23,"Authorize Supplemental Agreement No. 3 to the service contract with ProDIGIQ, Inc. to exercise the second of two, three-year renewal options to provide integration of a lease management system for the Department of Public Works - Not to exceed $355,000.00, from $747,800.00 to $1,102,800.00 - Financing: Aviation Fund ($195,000.00) and General Fund ($160,000.00)",23-1923,CONSENT AGENDA,Approved,14646,"Authorize Supplemental Agreement No. 3 to the service contract with ProDIGIQ, Inc. to exercise the second of two, three-year renewal options to provide integration of a lease management system for the Department of Public Works - Not to exceed $355,000.00, from $747,800.00 to $1,102,800.00 - Financing: Aviation Fund ($195,000.00) and General Fund ($160,000.00)",2023-07-13,23-1015; APPROVED,Department of Aviation (AVI),Department of Aviation,1,Socrata Roll Call,,,,,0,3,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,https://cityofdallas.legistar1.com/cityofdallas/attachments/58c0b3e8-f1a4-415a-8c28-408ae33bd94f.docx,AWVT,ABSNT,YES,YES,YES,YES,AWVT,YES,AWVT,YES,ABSNT,YES,AWVT,YES,YES
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",69140,,24,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68850,,25,Department of Equipment and Fleet Management ,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68851,4.,26,"Authorize the (1) acceptance of grants from the Texas Commission on Environmental Quality for an award through the Governmental Alternative Fuel Fleet Grant Program (GAFF) (Contract Nos. 582-23-45513-GF, 582-23-45514-GF, 582-23-45517-GF) a program through the Texas Emissions Reduction Plan, to purchase replacement of 28 light duty vehicles fueled by fossil fuels with electric vehicles to reduce greenhouse gas emissions in the amount of $678,000.00 for the period September 1, 2023 through August 31, 2028; (2) receipt and deposit of grant funds in an amount not to exceed $678,000.00 in the GAFF Program 2023 Fund; (3) establishment of appropriations in an amount not to exceed $678,000.00 in the GAFF Program 2023 Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Not to exceed $678,000.00 - Financing: GAFF Program 2023 Grant Funds",23-1934,CONSENT AGENDA,Approved,14657,"Authorize the (1) acceptance of grants from the Texas Commission on Environmental Quality for an award through the Governmental Alternative Fuel Fleet Grant Program (GAFF) (Contract Nos. 582-23-45513-GF, 582-23-45514-GF, 582-23-45517-GF) a program through the Texas Emissions Reduction Plan, to purchase replacement of 28 light duty vehicles fueled by fossil fuels with electric vehicles to reduce greenhouse gas emissions in the amount of $678,000.00 for the period September 1, 2023 through August 31, 2028; (2) receipt and deposit of grant funds in an amount not to exceed $678,000.00 in the GAFF Program 2023 Fund; (3) establishment of appropriations in an amount not to exceed $678,000.00 in the GAFF Program 2023 Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Not to exceed $678,000.00 - Financing: GAFF Program 2023 Grant Funds",2023-07-13,23-1016; APPROVED,Department of Equipment and Fleet Management (EFM),Department of Equipment and Fleet Management ,1,Socrata Roll Call,,,,,0,4,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,https://cityofdallas.legistar1.com/cityofdallas/attachments/151ce7db-aa8f-4d47-b4f3-f2ea2d4d11f6.docx,AWVT,ABSNT,YES,YES,YES,YES,AWVT,YES,AWVT,YES,ABSNT,YES,AWVT,YES,YES
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68764,,27,Department of Housing & Neighborhood Revitalization,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68766,5.,28,"Authorize (1) an Interlocal Agreement with Dallas County for supportive housing for persons experiencing homelessness as part of a cost share agreement between the City of Dallas and Dallas County for the St. Jude Center - Vantage Point located at 9019 Vantage Point Drive Dallas, Texas 75243; and (2) the establishment of appropriations in an amount not to exceed $3,000,000.00 in the Mixed Income Housing Development Bonus Fund - Not to exceed $3,000,000.00 - Financing Mixed Income Housing Development Bonus Fund",23-1940,CONSENT AGENDA,Approved,14663,"Authorize (1) an Interlocal Agreement with Dallas County for supportive housing for persons experiencing homelessness as part of a cost share agreement between the City of Dallas and Dallas County for the St. Jude Center - Vantage Point located at 9019 Vantage Point Drive Dallas, Texas 75243; and (2) the establishment of appropriations in an amount not to exceed $3,000,000.00 in the Mixed Income Housing Development Bonus Fund - Not to exceed $3,000,000.00 - Financing Mixed Income Housing Development Bonus Fund",2023-07-14,[23-1017; APPROVED],Department of Housing & Neighborhood Revitalization (HOU),Department of Housing & Neighborhood Revitalization,1,Socrata Roll Call,,,,,0,5,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,https://cityofdallas.legistar1.com/cityofdallas/attachments/b0b71a66-6f4f-4865-8ec0-6360d6fa45ed.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/99d71919-53da-454a-9123-1c07209e18f7.docx,AWVT,ABSNT,YES,YES,YES,YES,AWVT,YES,AWVT,YES,ABSNT,YES,AWVT,YES,YES
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68765,6.,29,"Authorize the Dallas Public Facility Corporation to (1) acquire, develop, and own Bishop Ridge, a mixed-income, multifamily development to be located at 624 and 627 North Lancaster Avenue, 405 North Ewing Avenue, and 1303 East Jefferson Boulevard; and (2) enter into a seventy-five-year lease agreement with Savoy Equity Partners, LLC or its affiliate, for the development of the Project - Estimated Revenue Foregone: General Funds $470,861.00 (15 Years of Estimated Taxes)",23-1906,CONSENT AGENDA,Approved,14629,"Authorize the Dallas Public Facility Corporation to (1) acquire, develop, and own Bishop Ridge, a mixed-income, multifamily development to be located at 624 and 627 North Lancaster Avenue, 405 North Ewing Avenue, and 1303 East Jefferson Boulevard; and (2) enter into a seventy-five-year lease agreement with Savoy Equity Partners, LLC or its affiliate, for the development of the Project - Estimated Revenue Foregone: General Funds $470,861.00 (15 Years of Estimated Taxes)",2023-07-13,23-1018; APPROVED,Department of Housing & Neighborhood Revitalization (HOU),Department of Housing & Neighborhood Revitalization,1,Socrata Roll Call,,,,,0,6,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,https://cityofdallas.legistar1.com/cityofdallas/attachments/e36ab6b7-53ea-4590-ae9b-9232dad8de4b.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/7ea0efbb-467a-4f25-85b1-41fc455cdc8b.docx,AWVT,ABSNT,YES,YES,YES,YES,AWVT,YES,AWVT,YES,ABSNT,YES,AWVT,YES,YES
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",69156,,30,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68769,,31,Department of Public Works,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,,,,,,,,,,,,,,,,
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68780,7.,32,"A resolution authorizing the conveyance of an easement and right-of-way containing approximately 3,718 square feet of land to Oncor Electric Delivery Company, LLC for the construction, maintenance, and use of power lines and electric transformer facilities across City-owned land, located near the intersection of Simpson Stuart Road and Bonnie View Road - Financing: No cost consideration to the City",23-1738,CONSENT AGENDA,Approved,14461,"A resolution authorizing the conveyance of an easement and right-of-way containing approximately 3,718 square feet of land to Oncor Electric Delivery Company, LLC for the construction, maintenance, and use of power lines and electric transformer facilities across City-owned land, located near the intersection of Simpson Stuart Road and Bonnie View Road - Financing: No cost consideration to the City",2023-06-13,23-1019; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,7,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,https://cityofdallas.legistar1.com/cityofdallas/attachments/e96d88da-b9db-4388-9400-1f175805ff05.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/a7a79382-a686-439d-814e-5276ead0ee48.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/767fe4b0-c4af-4467-8db1-06917b153261.pdf,AWVT,ABSNT,YES,YES,YES,YES,AWVT,YES,AWVT,YES,ABSNT,YES,AWVT,YES,YES
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68782,8.,33,"A resolution (1) declaring eight properties unwanted and unneeded, and authorizing their advertisement for sale by public auction (list attached to the Agenda Information Sheet); (2) establishing a reserve for the auctioned surplus properties; (3) authorizing a Purchase and Sale Agreement to be prepared for the auctioned surplus properties receiving the highest qualified bid that meets or exceeds the reserve; and (4) authorizing the conveyance of a deed in a form acceptable to the City Attorney - Estimated Revenue: General Capital Reserve Fund ($2,362,041.00) and General Fund ($60,000.00)",23-1844,CONSENT AGENDA,Approved,14567,"A resolution (1) declaring eight properties unwanted and unneeded, and authorizing their advertisement for sale by public auction (list attached to the Agenda Information Sheet); (2) establishing a reserve for the auctioned surplus properties; (3) authorizing a Purchase and Sale Agreement to be prepared for the auctioned surplus properties receiving the highest qualified bid that meets or exceeds the reserve; and (4) authorizing the conveyance of a deed in a form acceptable to the City Attorney - Estimated Revenue: General Capital Reserve Fund ($2,362,041.00) and General Fund ($60,000.00)",2023-07-06,23-1020; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,8,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,https://cityofdallas.legistar1.com/cityofdallas/attachments/97b3ca99-4070-48cf-a4ed-2604b79bc38e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/2c109854-8fd9-4f64-b2b9-b4c4453e1707.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/e758b92e-c1ec-46f2-a291-3733e2962534.pdf,AWVT,ABSNT,YES,YES,YES,YES,AWVT,YES,AWVT,YES,ABSNT,YES,AWVT,YES,YES
2561,2023-08-09,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",68783,9.,34,"An ordinance abandoning a portion of Cleveland Road to Hutchins 227, Ltd., the abutting owner, containing approximately 17,979 square feet of land, located near the intersection of Cleveland and Bonnie View Roads; and authorizing the quitclaim - Revenue: General Capital Reserve Fund ($28,543.00) and General Fund ($20,000.00), plus the $20.00 ordinance publication fee",23-1845,CONSENT AGENDA,Approved,14568,"An ordinance abandoning a portion of Cleveland Road to Hutchins 227, Ltd., the abutting owner, containing approximately 17,979 square feet of land, located near the intersection of Cleveland and Bonnie View Roads; and authorizing the quitclaim - Revenue: General Capital Reserve Fund ($28,543.00) and General Fund ($20,000.00), plus the $20.00 ordinance publication fee",2023-07-06,23-1021; APPROVED; ORDINANCE 32498,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,9,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/8/2561_A_City_Council_23-08-09_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/080923Min.pdf,https://dallastx.new.swagit.com/videos/268809,https://cityofdallas.legistar1.com/cityofdallas/attachments/d3068011-cbe6-441d-b9e5-649ac04ab18d.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/4e8a6a3a-e9c7-4894-aa81-c56cab7b6e09.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/a545d14a-2e2e-44ac-8cbb-82823b385816.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/cce78927-49ac-48a1-9741-bcfe13e75183.pdf,AWVT,ABSNT,YES,YES,YES,YES,AWVT,YES,AWVT,YES,ABSNT,YES,AWVT,YES,YES
