event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Bazaldua,Cara Mendelsohn,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jesse  Moreno,Kathy Stewart,Laura Cadena,Lorie Blair,Maxie Johnson,Paul Ridley,Paula Blackmon,William Roth,Zarin D. Gracey
3728,2025-10-08,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",98932,PH1.,103,"A public hearing (1) to receive comments on Substantial Amendment No. 1 to the FY 2025-26 Action Plan; and at the close of the public hearing; and (2) authorize Substantial Amendment No. 1 to the FY 2025-26 Action Plan, including amendments to the FY 2024-25 through FY 2028-29 Five-Year Consolidated Plan; amendments to the FY 2025-26 Action Plan;  and amendments to the Community Development Block Grant CARES Act Program Grant, HOME Investment Partnerships American Rescue Plan Program Grant, and Community Development Block Grant Disaster Recovery Program Grant, to: (a) incorporate adjustments to City of Dallas plans, policies, and programs, implemented by the City Manager pursuant to City Council authorization, to remain in ensure compliance with federal grant requirements new Federal Executive Orders and other fFederal directives; (b) reflect departmental and operational efficiencies set forth in the FY 2025-26 Operating and Capital Budget, with realignment of funding in open HUD grant budgets; and (c) reprogram unspent CDBG Funds in the amount of $2,000,000 for use on public improvement projects as FY 2025-26 Reprogramming Budget No. 1 - Financing:  No cost consideration to the City

*In alignment with HUD Consolidated Plan.",25-2751A,MISCELLANEOUS HEARINGS,Corrected; Hearing Open; Deferred,22362,"A public hearing (1) to receive comments on Substantial Amendment No. 1 to the FY 2025-26 Action Plan; and at the close of the public hearing; and (2) authorize Substantial Amendment No. 1 to the FY 2025-26 Action Plan, including amendments to the FY 2024-25 through FY 2028-29 Five-Year Consolidated Plan; amendments to the FY 2025-26 Action Plan;  and amendments to the Community Development Block Grant CARES Act Program Grant, HOME Investment Partnerships American Rescue Plan Program Grant, and Community Development Block Grant Disaster Recovery Program Grant, to: (a) incorporate adjustments to City of Dallas plans, policies, and programs, implemented by the City Manager pursuant to City Council authorization, to remain in ensure compliance with federal grant requirements new Federal Executive Orders and other fFederal directives; (b) reflect departmental and operational efficiencies set forth in the FY 2025-26 Operating and Capital Budget, with realignment of funding in open HUD grant budgets; and (c) reprogram unspent CDBG Funds in the amount of $2,000,000 for use on public improvement projects as FY 2025-26 Reprogramming Budget No. 1 - Financing:  No cost consideration to the City

*In alignment with HUD Consolidated Plan.",2025-09-10,"25-1648; CORRECTED; HEARING OPEN; DEFERRED UNTIL DECEMBER10, 2025 BY COUNCILMEMBER WEST",Budget and Management Services (BMS),Budget and Management Services,,Socrata Roll Call,,,,,0,PH1,AGENDA,DEFERRED UNTIL 12/10/25; CORRECTED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/10/3728_A_City_Council_25-10-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/100825Min.pdf,https://dallastx.new.swagit.com/videos/357579,https://cityofdallas.legistar1.com/cityofdallas/attachments/c413675f-a288-43fe-a103-76ef233ded09.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/34cc1b24-a897-41af-9ec2-fa1a7cc5d09f.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/9508bb41-a8b4-4e83-b896-24631b5d4619.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/3f165963-a2cc-4680-966a-c90a9293397c.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/de996f16-2a2c-4a87-9426-afd6df061bf2.pdf,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
,2025-11-05,,City Council,,,1,,"Approval of Minutes of the October 1, 2025 City Council Meeting",,,,,,,,,,1,Socrata Roll Call,,,,,0,1,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/110525Min.pdf,,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES,ABSNT,YES,YES
,2025-11-05,,City Council,,,2,,"Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office)
[Individual and Full Council Appointments]",,,,,,,,,,1,Socrata Roll Call,,,,,0,2,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/110525Min.pdf,,,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,AWVT,YES,ABSNT,YES,YES
,2025-11-05,,City Council,,,2.1,,"Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office)
[Board Officer Appointment - Arun Agarwal, Chair - Park and Recreation Board]",,,,,,,,,,1,Socrata Roll Call,,,,,0,2.1,AGENDA,APPROVED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/110525Min.pdf,,,YES,YES,YES,ABST,YES,AWVT,YES,YES,YES,YES,AWVT,YES,ABSNT,YES,YES
,2025-11-05,,City Council,,,3,,"Attorney Briefings (Sec. 551.071 T.O.M.A.); Seeking the advice of the City Attorney regarding: Katrina Ahrens, S.A., and M.A. v. Dallas Police Association, et al.",,,,,,,,,,,Socrata Roll Call,,,,,0,3,AGENDA,NO ACTION NEEDED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/110525Min.pdf,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,2025-11-05,,City Council,,,4,,Attorney Briefings (Sec. 551.071 T.O.M.A.); Seeking the advice of the City Attorney regarding: Compliance with pavement marking standards on Texas public roads.,,,,,,,,,,,Socrata Roll Call,,,,,0,4,AGENDA,NO ACTION NEEDED,,https://citysecretary2.dallascityhall.com/pdf/CC2025/110525Min.pdf,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4066,2025-11-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",100614,1.,18,"Approval of Minutes of the October 22, 2025 City Council Meeting",25-2801A,MINUTES,Approved,22412,"Approval of Minutes of the October 22, 2025 City Council Meeting",2025-09-19,25-1722; APPROVED,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,1,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/11/4066_A_City_Council_25-11-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/111225Min.pdf,https://dallastx.new.swagit.com/videos/360581,,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,AWVT,YES,YES,YES,YES
4066,2025-11-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",100620,2.,22,"Authorize the (1) application for and acceptance of a grant from the Texas Office of the Governor, Criminal Justice Division (CJD) for the North Texas Internet Crimes Against Children Grant (Grant No. 2745112) in the amount of $284,969.84 to provide for one-year funding for the salaries and fringe benefits of two detectives and one police research specialist, to fund training, direct operating expenses to address the problem of technology-facilitated child abuse and exploitation for the period September 1, 2025 through August 31, 2026; (2) establishment of appropriations in an amount not to exceed $284,969.84 in the CJD FY26 Internet Crimes Against Children Grant  Fund; (3) receipt and deposit of  funds in an amount not to exceed $284,969.84 in the CJD FY26 Internet Crimes Against Children Grant  Fund; and (4) execution of the grant agreement with CJD and all terms, conditions, and documents required by the agreement - Not to exceed $284,969.84 - Financing: CJD FY26 Internet Crimes Against Children Grant Fund",25-2961A,CONSENT AGENDA,Approved,22550,"Authorize the (1) application for and acceptance of a grant from the Texas Office of the Governor, Criminal Justice Division (CJD) for the North Texas Internet Crimes Against Children Grant (Grant No. 2745112) in the amount of $284,969.84 to provide for one-year funding for the salaries and fringe benefits of two detectives and one police research specialist, to fund training, direct operating expenses to address the problem of technology-facilitated child abuse and exploitation for the period September 1, 2025 through August 31, 2026; (2) establishment of appropriations in an amount not to exceed $284,969.84 in the CJD FY26 Internet Crimes Against Children Grant  Fund; (3) receipt and deposit of  funds in an amount not to exceed $284,969.84 in the CJD FY26 Internet Crimes Against Children Grant  Fund; and (4) execution of the grant agreement with CJD and all terms, conditions, and documents required by the agreement - Not to exceed $284,969.84 - Financing: CJD FY26 Internet Crimes Against Children Grant Fund",2025-10-09,25-1724; APPROVED,Dallas Police Department (DPD),Dallas Police Department,1,Socrata Roll Call,,,,,0,2,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/11/4066_A_City_Council_25-11-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/111225Min.pdf,https://dallastx.new.swagit.com/videos/360581,https://cityofdallas.legistar1.com/cityofdallas/attachments/82911eb4-885e-4c3a-9760-177a89e303da.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/58160b15-1b0b-4404-8230-d8ae59c3caf8.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES
4066,2025-11-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",100619,3.,23,"Authorize the (1) application for and acceptance of a grant from the Texas Office of the Governor Criminal Justice Division (CJD) for the Rifle Resistant Body Armor Grant Program (Grant No. 5485101)  in the amount of $239,808.80 to provide for the purchase of rifle resistant body armor for the Dallas Police Department for the period October 1, 2025 through September 30, 2026; (2) establishment of appropriations in an amount not to exceed $239,808.80 in the CJD FY26 Rifle Resistant Body Armor Grant Fund; (3) receipt and deposit of grant funds in an amount not to exceed $239,808.80 in the CJD FY26 Rifle-Resistant Body Armor Grant Fund; and (4) execution of the grant agreement and all  terms, conditions, and documents required by the agreement - Not to exceed $239,808.80 - Financing:  CJD FY26 Rifle Resistant Body Armor Grant Fund",25-2946A,CONSENT AGENDA,Approved,22535,"Authorize the (1) application for and acceptance of a grant from the Texas Office of the Governor Criminal Justice Division (CJD) for the Rifle Resistant Body Armor Grant Program (Grant No. 5485101)  in the amount of $239,808.80 to provide for the purchase of rifle resistant body armor for the Dallas Police Department for the period October 1, 2025 through September 30, 2026; (2) establishment of appropriations in an amount not to exceed $239,808.80 in the CJD FY26 Rifle Resistant Body Armor Grant Fund; (3) receipt and deposit of grant funds in an amount not to exceed $239,808.80 in the CJD FY26 Rifle-Resistant Body Armor Grant Fund; and (4) execution of the grant agreement and all  terms, conditions, and documents required by the agreement - Not to exceed $239,808.80 - Financing:  CJD FY26 Rifle Resistant Body Armor Grant Fund",2025-10-07,25-1725; APPROVED,Dallas Police Department (DPD),Dallas Police Department,1,Socrata Roll Call,,,,,0,3,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/11/4066_A_City_Council_25-11-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/111225Min.pdf,https://dallastx.new.swagit.com/videos/360581,https://cityofdallas.legistar1.com/cityofdallas/attachments/e735b18b-d867-47fb-bdc1-6e25e1a185e7.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES
4066,2025-11-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",100622,4.,24,"Authorize an acquisition contract for the purchase of equipment, parts, and labor to install public safety equipment on the new Airbus H125 helicopter for the Dallas Police Department with Helicopter Services, Inc. through procurement by the General Services Administration Cooperative Purchasing Program - Not to exceed $3,371,193.00 - Financing: 2025 Master Lease-Equipment Fund ($3,058,901.00) and Confiscated Monies-Federal-Dept. of Treasury Fund ($312,292.00)",25-3073A,CONSENT AGENDA,Agenda Ready,22662,"Authorize an acquisition contract for the purchase of equipment, parts, and labor to install public safety equipment on the new Airbus H125 helicopter for the Dallas Police Department with Helicopter Services, Inc. through procurement by the General Services Administration Cooperative Purchasing Program - Not to exceed $3,371,193.00 - Financing: 2025 Master Lease-Equipment Fund ($3,058,901.00) and Confiscated Monies-Federal-Dept. of Treasury Fund ($312,292.00)",2025-10-16,,Dallas Police Department (DPD),Dallas Police Department,1,Socrata Roll Call,,,,,0,4,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/11/4066_A_City_Council_25-11-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/111225Min.pdf,https://dallastx.new.swagit.com/videos/360581,https://cityofdallas.legistar1.com/cityofdallas/attachments/36512a73-7453-4b19-af5f-125ad3d44fc7.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES
4066,2025-11-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",100621,5.,25,"Authorize a two-year cooperative purchasing agreement for the purchase of concealable and entry vests, alterations, and accessories for the Dallas Police Department with GT Distributors, Inc. through the BuyBoard cooperative agreement - Total not to exceed $2,982,958.55 - Financing: General Fund ($2,323,879.97) (subject to annual appropriations), DHS 2024 Homeland Security UASI Fund ($81,350.84), 2023 Homeland Security-Urban Area Security Initiative 24-26 Fund ($75,418.94) and CJD FY26 Rifle Resistant Body Armor Grant Fund ($239,808.80)

*In alignment with Vision Zero Plan.",25-3062A,CONSENT AGENDA,Deleted,22651,"Authorize a two-year cooperative purchasing agreement for the purchase of concealable and entry vests, alterations, and accessories for the Dallas Police Department with GT Distributors, Inc. through the BuyBoard cooperative agreement - Total not to exceed $2,982,958.55 - Financing: General Fund ($2,323,879.97) (subject to annual appropriations), DHS 2024 Homeland Security UASI Fund ($81,350.84), 2023 Homeland Security-Urban Area Security Initiative 24-26 Fund ($75,418.94) and CJD FY26 Rifle Resistant Body Armor Grant Fund ($239,808.80)

*In alignment with Vision Zero Plan.",2025-10-16,25-1727; DELETED,Dallas Police Department (DPD),Dallas Police Department,,Socrata Roll Call,,,,,0,5,AGENDA,DELETED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/11/4066_A_City_Council_25-11-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/111225Min.pdf,https://dallastx.new.swagit.com/videos/360581,https://cityofdallas.legistar1.com/cityofdallas/attachments/6fbdb929-6d18-470b-8014-435f4d7ae344.docx,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4066,2025-11-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",100624,6.,28,"Authorize a five-year agreement with the American National Red Cross (Red Cross), the Dallas Chapter - North Texas Region, to permit the temporary use of Park & Recreation Department facilities, as a Red Cross public shelter during a declared or undeclared natural disaster or other condition or event requiring the activation of the disaster relief functions of the Red Cross - Financing: No cost consideration to the City",25-3078A,CONSENT AGENDA,Approved as an Individual Item,22667,"Authorize a five-year agreement with the American National Red Cross (Red Cross), the Dallas Chapter - North Texas Region, to permit the temporary use of Park & Recreation Department facilities, as a Red Cross public shelter during a declared or undeclared natural disaster or other condition or event requiring the activation of the disaster relief functions of the Red Cross - Financing: No cost consideration to the City",2025-10-17,25-1728; APPROVED AS AN INDIVIDUAL ITEM,Office of Emergency Management and Crisis Response (ECR),Office of Emergency Management and Crisis Response,1,Socrata Roll Call,,,,,0,6,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/11/4066_A_City_Council_25-11-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/111225Min.pdf,https://dallastx.new.swagit.com/videos/360581,https://cityofdallas.legistar1.com/cityofdallas/attachments/84042dc7-90c3-49ee-98be-b0cbc428cada.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
4066,2025-11-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",100627,7.,31,"Authorize contracts with cultural organizations for the provision of artist services to the City through the Cultural Organizations Program for the period October 1, 2025 through September 30, 2026 (list attached to Agenda Information Sheet) - Not to exceed $7,164,665.00 - Financing: General Fund

*In alignment with Cultural Plan.",25-2803A,CONSENT AGENDA,Approved,22414,"Authorize contracts with cultural organizations for the provision of artist services to the City through the Cultural Organizations Program for the period October 1, 2025 through September 30, 2026 (list attached to Agenda Information Sheet) - Not to exceed $7,164,665.00 - Financing: General Fund

*In alignment with Cultural Plan.",2025-09-19,25-1729; APPROVED,Office of Arts and Culture (OAC),Office of Arts and Culture,1,Socrata Roll Call,,,,,0,7,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/11/4066_A_City_Council_25-11-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/111225Min.pdf,https://dallastx.new.swagit.com/videos/360581,https://cityofdallas.legistar1.com/cityofdallas/attachments/1bb981c3-16c4-4b5d-a96f-55048933ed7c.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/9ef89400-6e96-435b-883d-dd12fa013e76.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/09f0316c-8706-47e7-9d33-ca14090fa4b7.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES
4066,2025-11-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",100633,8.,33,"A resolution to authorize (1) the Dallas Housing Finance Corporation (DHFC or Corporation) to delegate to the Texas Department of Housing and Community Affairs (TDHCA) its authority to issue Qualified Mortgage Revenue Bonds (Bonds) to be administered by the TDHCA through the Texas Homebuyer Program in an amount not to exceed $61,000,000.00; and (2) an assignment agreement between the DHFC and the TDHCA for the assignment of the Bonds - Financing: No cost consideration to the City

*In alignment with Dallas Housing Policy 2033.",25-2953A,CONSENT AGENDA,Approved,22542,"A resolution to authorize (1) the Dallas Housing Finance Corporation (DHFC or Corporation) to delegate to the Texas Department of Housing and Community Affairs (TDHCA) its authority to issue Qualified Mortgage Revenue Bonds (Bonds) to be administered by the TDHCA through the Texas Homebuyer Program in an amount not to exceed $61,000,000.00; and (2) an assignment agreement between the DHFC and the TDHCA for the assignment of the Bonds - Financing: No cost consideration to the City

*In alignment with Dallas Housing Policy 2033.",2025-10-08,25-1730; APPROVED,Office of Housing and Community Empowerment (HCE),Office of Housing and Community Empowerment,1,Socrata Roll Call,,,,,0,8,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/11/4066_A_City_Council_25-11-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/111225Min.pdf,https://dallastx.new.swagit.com/videos/360581,https://cityofdallas.legistar1.com/cityofdallas/attachments/99fa43e7-8735-4a3d-a413-043dbbc3ad9d.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/e2cab2bf-ee46-4be6-995d-fb5361a0bc24.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES
4066,2025-11-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",100636,9.,34,"Authorize (1) the approval of the City Council of the City of Dallas, to act as the applicable elected representative, as defined by Section 147(f)(2)(E) of the Internal Revenue Code of 1986, as amended (Code), of the issuance of multifamily residential mortgage revenue bonds (Bonds) issued by the City of Dallas Housing Finance Corporation (DHFC or Issuer) in one or more series of tax-exempt bonds in an amount not to exceed $38,000,000.00; proceeds of the Bonds will be loaned to Tabor Village Limited Partnership and/or its affiliate(s) (collectively referred to as Borrower) to finance a portion of the cost of developing a new construction affordable multifamily complex to be known as Tabor Village, located at 6200 Baraboo Drive, Dallas, Texas 75241 (Development); and (2) the approval of the application of the Texas Housing Finance Corporations Act, Chapter 394, Local Government Code (Act), to the property on which the Development will be constructed and the use of proceeds of the Bonds issued by the DHFC pursuant to the Act to finance and construct the Development; a public hearing with respect to the Bonds and the Development was held on October 17, 2025 after reasonable public notice was published in a newspaper of general circulation in the City of Dallas all in compliance with Section 147(f) of the Code - Financing: No cost consideration to the City 

*In alignment with Dallas Housing Policy 2033.",25-2969A,CONSENT AGENDA,Approved,22558,"Authorize (1) the approval of the City Council of the City of Dallas, to act as the applicable elected representative, as defined by Section 147(f)(2)(E) of the Internal Revenue Code of 1986, as amended (Code), of the issuance of multifamily residential mortgage revenue bonds (Bonds) issued by the City of Dallas Housing Finance Corporation (DHFC or Issuer) in one or more series of tax-exempt bonds in an amount not to exceed $38,000,000.00; proceeds of the Bonds will be loaned to Tabor Village Limited Partnership and/or its affiliate(s) (collectively referred to as Borrower) to finance a portion of the cost of developing a new construction affordable multifamily complex to be known as Tabor Village, located at 6200 Baraboo Drive, Dallas, Texas 75241 (Development); and (2) the approval of the application of the Texas Housing Finance Corporations Act, Chapter 394, Local Government Code (Act), to the property on which the Development will be constructed and the use of proceeds of the Bonds issued by the DHFC pursuant to the Act to finance and construct the Development; a public hearing with respect to the Bonds and the Development was held on October 17, 2025 after reasonable public notice was published in a newspaper of general circulation in the City of Dallas all in compliance with Section 147(f) of the Code - Financing: No cost consideration to the City 

*In alignment with Dallas Housing Policy 2033.",2025-10-09,25-1731; APPROVED,Office of Housing and Community Empowerment (HCE),Office of Housing and Community Empowerment,1,Socrata Roll Call,,,,,0,9,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/11/4066_A_City_Council_25-11-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/111225Min.pdf,https://dallastx.new.swagit.com/videos/360581,https://cityofdallas.legistar1.com/cityofdallas/attachments/bb421c2f-0d7f-4d08-9008-1f9c85f56b59.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/b9f4cc29-13c4-4c1b-b108-9b007912ee54.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES
4066,2025-11-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",100637,10.,35,"Authorize (1) the approval of the City Council of the City of Dallas, to act as the applicable elected representative, as defined by Section 147(f)(2)(E) of the Internal Revenue Code of 1986, as amended (Code), of the issuance of multifamily residential mortgage revenue bonds (Bonds) issued by the City of Dallas Housing Finance Corporation (DHFC or Issuer) in one or more series of tax-exempt bonds in an amount not to exceed $40,000,000.00; proceeds of the bonds will be loaned to JPI Affordable Acquisition, LLC and/or its affiliate (collectively referred to as Borrower)to finance a portion of the cost of the renovation of units for an affordable multifamily complex to be known as Torrington Forest, located at 7100 South Great Trinity Forest Way, Dallas, Texas 75217 (Development); and (2) the approval of the application of the Texas Housing Finance Corporations Act, Chapter 394, Local Government Code (Act), to the property on which the Development will be constructed and the use of proceeds of the Bonds issued by the DHFC pursuant to the Act to finance and construct the Development; a public hearing with respect to the Bonds and the Development was held on October 17, 2025 after reasonable public notice was published in a newspaper of general circulation in the City of Dallas all in compliance with Section 147(f) of the Code - Financing: No cost consideration to the City 

*In alignment with Dallas Housing Policy 2033.",25-2970A,CONSENT AGENDA,Approved,22559,"Authorize (1) the approval of the City Council of the City of Dallas, to act as the applicable elected representative, as defined by Section 147(f)(2)(E) of the Internal Revenue Code of 1986, as amended (Code), of the issuance of multifamily residential mortgage revenue bonds (Bonds) issued by the City of Dallas Housing Finance Corporation (DHFC or Issuer) in one or more series of tax-exempt bonds in an amount not to exceed $40,000,000.00; proceeds of the bonds will be loaned to JPI Affordable Acquisition, LLC and/or its affiliate (collectively referred to as Borrower)to finance a portion of the cost of the renovation of units for an affordable multifamily complex to be known as Torrington Forest, located at 7100 South Great Trinity Forest Way, Dallas, Texas 75217 (Development); and (2) the approval of the application of the Texas Housing Finance Corporations Act, Chapter 394, Local Government Code (Act), to the property on which the Development will be constructed and the use of proceeds of the Bonds issued by the DHFC pursuant to the Act to finance and construct the Development; a public hearing with respect to the Bonds and the Development was held on October 17, 2025 after reasonable public notice was published in a newspaper of general circulation in the City of Dallas all in compliance with Section 147(f) of the Code - Financing: No cost consideration to the City 

*In alignment with Dallas Housing Policy 2033.",2025-10-09,25-1732; APPROVED,Office of Housing and Community Empowerment (HCE),Office of Housing and Community Empowerment,1,Socrata Roll Call,,,,,0,10,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/11/4066_A_City_Council_25-11-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/111225Min.pdf,https://dallastx.new.swagit.com/videos/360581,https://cityofdallas.legistar1.com/cityofdallas/attachments/410f5c74-499b-4f30-a6ed-0e1782b03be0.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/963137c3-7b2e-4596-8c84-7920298a183c.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES
4066,2025-11-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL",100635,11.,36,"Authorize (1) the approval of the City Council of the City of Dallas, to act as the applicable elected representative, as defined by Section 147(f)(2)(E) of the Internal Revenue Code of 1986, as amended (Code), of the issuance of multifamily residential mortgage revenue bonds (Bonds) issued by the City of Dallas Housing Finance Corporation (DHFC or Issuer) in one or more series of tax-exempt bonds in an amount not to exceed $40,000,000.00; proceeds of the Bonds will be loaned to Westmoreland Townhomes Limited Partnership, and/or its affiliate(s) (collectively referred to as Borrower) to finance a portion of the cost of the construction of an affordable multifamily complex to be known as Westmoreland Townhomes, located at 6600 South Westmoreland Road, Dallas, Texas 75228 (Development); and (2) the approval of the application of the Texas Housing Finance Corporations Act, Chapter 394, Local Government Code (Act), to the property on which the Development will be constructed and the use of proceeds of the Bonds issued by the DHFC pursuant to the Act to finance and construct the Development; a public hearing with respect to the Bonds and the Development was held on October 17, 2025 after reasonable public notice was published in a newspaper of general circulation in the City of Dallas all in compliance with Section 147(f) of the Code - Financing: No cost consideration to the City

*In alignment with Dallas Housing Policy 2033.",25-2968A,CONSENT AGENDA,Approved,22557,"Authorize (1) the approval of the City Council of the City of Dallas, to act as the applicable elected representative, as defined by Section 147(f)(2)(E) of the Internal Revenue Code of 1986, as amended (Code), of the issuance of multifamily residential mortgage revenue bonds (Bonds) issued by the City of Dallas Housing Finance Corporation (DHFC or Issuer) in one or more series of tax-exempt bonds in an amount not to exceed $40,000,000.00; proceeds of the Bonds will be loaned to Westmoreland Townhomes Limited Partnership, and/or its affiliate(s) (collectively referred to as Borrower) to finance a portion of the cost of the construction of an affordable multifamily complex to be known as Westmoreland Townhomes, located at 6600 South Westmoreland Road, Dallas, Texas 75228 (Development); and (2) the approval of the application of the Texas Housing Finance Corporations Act, Chapter 394, Local Government Code (Act), to the property on which the Development will be constructed and the use of proceeds of the Bonds issued by the DHFC pursuant to the Act to finance and construct the Development; a public hearing with respect to the Bonds and the Development was held on October 17, 2025 after reasonable public notice was published in a newspaper of general circulation in the City of Dallas all in compliance with Section 147(f) of the Code - Financing: No cost consideration to the City

*In alignment with Dallas Housing Policy 2033.",2025-10-09,25-1733; APPROVED,Office of Housing and Community Empowerment (HCE),Office of Housing and Community Empowerment,1,Socrata Roll Call,,,,,0,11,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2025/11/4066_A_City_Council_25-11-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2025/111225Min.pdf,https://dallastx.new.swagit.com/videos/360581,https://cityofdallas.legistar1.com/cityofdallas/attachments/44c059ee-d5ef-44f5-8866-59caaf7a12e3.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/c651401e-f246-41e0-a24e-8f7714ab279a.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES
