event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Bazaldua,Adam Bazaldua,Adam McGough,Cara Mendelsohn,Carolyn King  Arnold,Carolyn King Arnold,Casey Thomas II,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jesse Moreno,Kathy Stewart,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell  Atkins,Tennell Atkins,Zarin Gracey
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",64976,59.,92,"A resolution authorizing amendments to the Dallas Fort Worth International Airport Master Bond Ordinance, the 65th and 66th Supplemental Concurrent Bond Ordinances - Financing: No cost consideration to the City",23-989,CONSENT AGENDA,Approved,13712,"A resolution authorizing amendments to the Dallas Fort Worth International Airport Master Bond Ordinance, the 65th and 66th Supplemental Concurrent Bond Ordinances - Financing: No cost consideration to the City",2023-03-30,23-0491; APPROVED; ORDINANCE NOS. 32427 AND 32428,Office of Government Affairs (OGA),Office of Government Affairs,1,Socrata Roll Call,,,,,0,59,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,https://cityofdallas.legistar1.com/cityofdallas/attachments/d87d74f3-31b4-4ac3-878b-6eceba6664fa.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/fc3309b8-b8e1-4a39-b2df-74a951f0547d.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/4ea1cfb5-03ee-4437-82b3-90773d010537.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/ad4efa69-fd11-4728-9edd-102ff77165ba.docx,,YES,YES,YES,YES,,YES,YES,ABSNT,YES,YES,YES,YES,,YES,YES,YES,,YES,
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",64637,60.,94,"Authorize (1) a Project Specific Agreement with Dallas County, for the County Transportation Major Capital Improvement Projects 30246, to designate terms for the assignment of the City as the lead agency for the construction of the SS 366 (Woodall Rodgers Freeway) Deck Plaza Structure Extension (WRF2 Project), to establish the alignment (Exhibit A), and to outline Dallas County funding participation and Dallas County attendance at meetings and inspection of construction of the planned WRF2 Project located west of Akard Street to St. Paul Street; (2) an increase in appropriations in an amount not to exceed $1,350,900.00 in the Woodall Rodgers Development Fund; (3) the receipt and deposit of funds in an amount not to exceed $1,350,900.00 to the Woodall Rodgers Development Fund for the County's share of the project cost; and (4) execution of the Project Specific Agreement including all terms, conditions, and documents required by the agreement - Financing: Woodall Rodgers Development Fund $1,350,900.00",23-779,CONSENT AGENDA,Approved,13502,"Authorize (1) a Project Specific Agreement with Dallas County, for the County Transportation Major Capital Improvement Projects 30246, to designate terms for the assignment of the City as the lead agency for the construction of the SS 366 (Woodall Rodgers Freeway) Deck Plaza Structure Extension (WRF2 Project), to establish the alignment (Exhibit A), and to outline Dallas County funding participation and Dallas County attendance at meetings and inspection of construction of the planned WRF2 Project located west of Akard Street to St. Paul Street; (2) an increase in appropriations in an amount not to exceed $1,350,900.00 in the Woodall Rodgers Development Fund; (3) the receipt and deposit of funds in an amount not to exceed $1,350,900.00 to the Woodall Rodgers Development Fund for the County's share of the project cost; and (4) execution of the Project Specific Agreement including all terms, conditions, and documents required by the agreement - Financing: Woodall Rodgers Development Fund $1,350,900.00",2023-03-13,23-0492; APPROVED,Park & Recreation Department (PKR),Park & Recreation Department,1,Socrata Roll Call,,,,,0,60,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,https://cityofdallas.legistar1.com/cityofdallas/attachments/d5bc4e08-9113-4e3d-80be-ddcffef48fdb.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/c2f6c5b5-6b58-437e-97a9-75a1d02b4987.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/f6aa4c21-73da-4e05-ba34-47b7aab7586f.pdf,,YES,YES,YES,YES,,YES,YES,ABSNT,YES,YES,YES,YES,,YES,YES,YES,,YES,
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",64643,61.,95,"Authorize a ten-year management agreement with Dallas County Audubon Society, Inc. for the purpose of managing, maintaining and operating, providing accessibility to open space properties and trails for Cedar Ridge Preserve located at 7171 Mountain Creek Parkway for the period of February 12, 2023 through February 12, 2033 - Not to exceed $1,254,000.00 - Financing: General Fund",23-817,CONSENT AGENDA,Approved,13540,"Authorize a ten-year management agreement with Dallas County Audubon Society, Inc. for the purpose of managing, maintaining and operating, providing accessibility to open space properties and trails for Cedar Ridge Preserve located at 7171 Mountain Creek Parkway for the period of February 12, 2023 through February 12, 2033 - Not to exceed $1,254,000.00 - Financing: General Fund",2023-03-14,23-0493; APPROVED,Park & Recreation Department (PKR),Park & Recreation Department,1,Socrata Roll Call,,,,,0,61,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,https://cityofdallas.legistar1.com/cityofdallas/attachments/8e35ae50-32a6-4ae5-8bfb-383e890ad0f2.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/72e6535f-fcb9-4b21-8712-fb13f830d06a.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/0cbdab8e-e350-49da-be87-d559b9877a0f.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/ea5d3f5d-5373-4ef4-bd76-5324f4033fb9.pdf,,YES,YES,YES,YES,,YES,YES,ABSNT,YES,YES,YES,YES,,YES,YES,YES,,YES,
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",64639,62.,96,"Authorize a professional services contract with Dunaway Associates, LLC to update and consolidate various master plans, studies, design standards and guidelines, and previous park improvement plans for the White Rock Lake Master Plan Update at White Rock Lake Park located at 8300 Garland Road - Not to exceed $256,205.00 - Financing: Operating Carryover Fund ($147,300.00) and Park and Recreation Facilities (2006 General Obligation Bond Fund) ($108,905.00)",23-791,CONSENT AGENDA,Approved,13514,"Authorize a professional services contract with Dunaway Associates, LLC to update and consolidate various master plans, studies, design standards and guidelines, and previous park improvement plans for the White Rock Lake Master Plan Update at White Rock Lake Park located at 8300 Garland Road - Not to exceed $256,205.00 - Financing: Operating Carryover Fund ($147,300.00) and Park and Recreation Facilities (2006 General Obligation Bond Fund) ($108,905.00)",2023-03-13,23-0494; APPROVED,Park & Recreation Department (PKR),Park & Recreation Department,1,Socrata Roll Call,,,,,0,62,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,https://cityofdallas.legistar1.com/cityofdallas/attachments/ab0dc43e-2147-46ff-9210-4da64774054a.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/7580e6c2-de7e-40ab-ac1b-c3f1770c0e16.docx,,YES,YES,YES,YES,,YES,YES,ABSNT,YES,YES,YES,YES,,YES,YES,YES,,YES,
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",64641,63.,97,"Authorize a construction services contract for the construction of the Wheatland Park Football Complex located at 2115 West Wheatland Road - North Rock Construction, LLC, lowest responsible bidder of four - Not to exceed $2,261,939.47 - Financing: Park and Recreation Facilities (B) Fund (2017 General Obligation Bond Fund)",23-796,CONSENT AGENDA,Approved,13519,"Authorize a construction services contract for the construction of the Wheatland Park Football Complex located at 2115 West Wheatland Road - North Rock Construction, LLC, lowest responsible bidder of four - Not to exceed $2,261,939.47 - Financing: Park and Recreation Facilities (B) Fund (2017 General Obligation Bond Fund)",2023-03-13,23-0495; APPROVED,Park & Recreation Department (PKR),Park & Recreation Department,1,Socrata Roll Call,,,,,0,63,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,https://cityofdallas.legistar1.com/cityofdallas/attachments/98c6ce73-d267-4bde-a868-270bc62569b3.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/738e86ce-e85d-4db9-8fda-00215ce0d75e.docx,,YES,YES,YES,YES,,YES,YES,ABSNT,YES,YES,YES,YES,,YES,YES,YES,,YES,
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",64640,64.,98,"Authorize a construction services contract for installation of playground equipment and replacement of a curb ramp with Whirlix Design, LLC through the Texas Association of School Boards (BuyBoard) for the Willie Mae Butler Playground Renovation located at 3700 Dixon Avenue - Not to exceed $135,565.52 - Financing: Park and Recreation Facilities (B) Fund (2017 General Obligation Bond Funds)",23-794,CONSENT AGENDA,Approved,13517,"Authorize a construction services contract for installation of playground equipment and replacement of a curb ramp with Whirlix Design, LLC through the Texas Association of School Boards (BuyBoard) for the Willie Mae Butler Playground Renovation located at 3700 Dixon Avenue - Not to exceed $135,565.52 - Financing: Park and Recreation Facilities (B) Fund (2017 General Obligation Bond Funds)",2023-03-13,23-0496; APPROVED,Park & Recreation Department (PKR),Park & Recreation Department,1,Socrata Roll Call,,,,,0,64,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,https://cityofdallas.legistar1.com/cityofdallas/attachments/84c63774-1399-414b-bc07-2db373d47b54.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/51847f46-4af3-45fd-aabe-7c04d20cb0db.docx,,YES,YES,YES,YES,,YES,YES,ABSNT,YES,YES,YES,YES,,YES,YES,YES,,YES,
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",64638,65.,99,"Authorize Supplemental Agreement No. 1 to the professional services contract with Freese and Nichols, Inc. for the design and engineering of the Mockingbird Pedestrian Bridge Repair Project - Not to exceed $172,618.00, from $201,980.00 to $374,598.00 - Financing: General Fund",23-790,CONSENT AGENDA,Approved as an Individual Item,13513,"Authorize Supplemental Agreement No. 1 to the professional services contract with Freese and Nichols, Inc. for the design and engineering of the Mockingbird Pedestrian Bridge Repair Project - Not to exceed $172,618.00, from $201,980.00 to $374,598.00 - Financing: General Fund",2023-03-13,23-0497; APPROVED AS AN INDIVIDUAL ITEM,Park & Recreation Department (PKR),Park & Recreation Department,1,Socrata Roll Call,,,,,0,65,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,https://cityofdallas.legistar1.com/cityofdallas/attachments/2d1017c8-f948-4f6b-b839-d211f05cb847.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/3a29b629-533c-4eff-826d-ec556b71b067.docx,,AWVT,YES,YES,YES,,YES,AWVT,ABSNT,YES,YES,YES,YES,,YES,YES,YES,,YES,
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",64642,66.,100,"Authorize Supplemental Agreement No. 2 to the design-build contract with Phoenix I Restoration and Construction, LLC for additional construction services for pre-design and pre-construction services, an early construction package, and architectural and engineering services for the design and construction completion of the partially completed Paul Dyer Administration Building located at 10031 East Northwest Highway - Not to exceed $2,294,766.00, from $975,809.00 to $3,270,575.00 - Financing:  City Hall, City Service, and Maintenance Facilities (2006 General Obligation Bond Fund) ($656,378.44), Park and Recreation Facilities (2006 General Obligation Bond Fund) ($486,636.56), Fair Park Improvements (C) Fund (2017 General Obligation Bond Fund) ($289,187.80), and Park and Recreation Facilities (B) Fund (2017 General Obligation Bond Fund) ($862,563.20 $1,151,751.00)",23-807,CONSENT AGENDA,Corrected; Approved,13530,"Authorize Supplemental Agreement No. 2 to the design-build contract with Phoenix I Restoration and Construction, LLC for additional construction services for pre-design and pre-construction services, an early construction package, and architectural and engineering services for the design and construction completion of the partially completed Paul Dyer Administration Building located at 10031 East Northwest Highway - Not to exceed $2,294,766.00, from $975,809.00 to $3,270,575.00 - Financing:  City Hall, City Service, and Maintenance Facilities (2006 General Obligation Bond Fund) ($656,378.44), Park and Recreation Facilities (2006 General Obligation Bond Fund) ($486,636.56), Fair Park Improvements (C) Fund (2017 General Obligation Bond Fund) ($289,187.80), and Park and Recreation Facilities (B) Fund (2017 General Obligation Bond Fund) ($862,563.20 $1,151,751.00)",2023-03-13,23-0498; CORRECTED; APPROVED,Park & Recreation Department (PKR),Park & Recreation Department,1,Socrata Roll Call,,,,,0,66,AGENDA,APPROVED CORRECTED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,https://cityofdallas.legistar1.com/cityofdallas/attachments/9afb59df-f470-48e2-aa14-a942f1ce1246.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/d81b989e-105e-4f6f-a588-718eae909be0.docx,,YES,YES,YES,YES,,AWVT,YES,ABSNT,YES,YES,YES,YES,,YES,YES,YES,,YES,
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",64834,67.,102,"Authorize (1) a Conditional Chapter 380 Economic Development Loan Agreement with Shekinah Legacy Holdings, LLC (Borrower/Recipient) in an amount not to exceed $450,000.00 sourced with the South Dallas/Fair Park Opportunity Fund; and (2) a Chapter 380 Conditional Grant Agreement with Developer in an amount not to exceed $200,000.00 sourced with the Southern Dallas Investment Fund, for capital improvements and construction costs related to the renovation/restoration of a vacant unimproved  building located at 1708 Martin Luther King Jr. Boulevard, Dallas, Texas - Total amount not to exceed $650,000.00 - Financing: SBC South Dallas Fair Park Opportunity Fund ($450,000.00) and ECO (I) Fund (2017 General Obligation Bond Fund) ($200,000.00)",23-927,CONSENT AGENDA,Approved,13650,"Authorize (1) a Conditional Chapter 380 Economic Development Loan Agreement with Shekinah Legacy Holdings, LLC (Borrower/Recipient) in an amount not to exceed $450,000.00 sourced with the South Dallas/Fair Park Opportunity Fund; and (2) a Chapter 380 Conditional Grant Agreement with Developer in an amount not to exceed $200,000.00 sourced with the Southern Dallas Investment Fund, for capital improvements and construction costs related to the renovation/restoration of a vacant unimproved  building located at 1708 Martin Luther King Jr. Boulevard, Dallas, Texas - Total amount not to exceed $650,000.00 - Financing: SBC South Dallas Fair Park Opportunity Fund ($450,000.00) and ECO (I) Fund (2017 General Obligation Bond Fund) ($200,000.00)",2023-03-21,23-0499; APPROVED,Small Business Center Department (SBC),Small Business Center Department,1,Socrata Roll Call,,,,,0,67,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,https://cityofdallas.legistar1.com/cityofdallas/attachments/176a20d2-b338-44a2-a529-3eb2c3794df8.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/5a23aad4-b4a5-48d6-99a6-6c28c0feb9a2.docx,,YES,YES,YES,YES,,YES,YES,ABSNT,YES,YES,YES,YES,,YES,YES,YES,,YES,
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",64645,68.,104,"Authorize an increase in the construction services contract with Energy Resources, Inc., for additional work associated with the dredging of the pond located within Watercrest Park at Lake Highlands Town Center - Not to exceed $499,605.67, from $2,800,700.00 to $3,300,305.67 - Financing: Flood Control (D) Fund (2017 General Obligation Bond Fund) ($100,305.67) and Skillman Corridor TIF District Fund ($399,300.00)",23-541,CONSENT AGENDA,Approved,13264,"Authorize an increase in the construction services contract with Energy Resources, Inc., for additional work associated with the dredging of the pond located within Watercrest Park at Lake Highlands Town Center - Not to exceed $499,605.67, from $2,800,700.00 to $3,300,305.67 - Financing: Flood Control (D) Fund (2017 General Obligation Bond Fund) ($100,305.67) and Skillman Corridor TIF District Fund ($399,300.00)",2023-02-08,23-0500; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,68,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,https://cityofdallas.legistar1.com/cityofdallas/attachments/ee09b272-1d12-4dce-ad32-f9a5ca86b42e.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/9182da42-a931-4dae-aa6b-756a019ef917.docx,,YES,YES,YES,YES,,YES,YES,ABSNT,YES,YES,YES,YES,,YES,YES,YES,,YES,
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",64686,69.,108,Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office),23-921,ITEMS FOR INDIVIDUAL CONSIDERATION,No Appointments made to Boards and Commissions,13644,Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office),2023-03-20,23-0501; NO APPOINTMENTS MADE TO BOARDS AND COMMISSIONS,City Secretary's Office (SEC),City Secretary's Office,,Socrata Roll Call,,,,,0,69,AGENDA,NO ACTION NEEDED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,,,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,N/A,N/A,N/A,,N/A,
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",64654,70.,111,"Authorize an architectural services contract with exp US Services, Inc. to provide design services for the Airport Emergency Operation Center/Airport Operation Center and bid phase services at Dallas Love Field - Not to exceed $249,708.00 - Financing:  Aviation Fund (This item was deferred on March 8, 2023)",23-757,ITEMS FOR FURTHER CONSIDERATION,Rejected,13480,"Authorize an architectural services contract with exp US Services, Inc. to provide design services for the Airport Emergency Operation Center/Airport Operation Center and bid phase services at Dallas Love Field - Not to exceed $249,708.00 - Financing:  Aviation Fund (This item was deferred on March 8, 2023)",2023-03-08,23-0502; REJECTED BY DEPUTY MAYOR PRO TEM NARVAEZ,Department of Aviation (AVI),Department of Aviation,0,Socrata Roll Call,,,,,0,70,AGENDA,OTHER REJECTED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,https://cityofdallas.legistar1.com/cityofdallas/attachments/d9934eb3-5357-4f5d-a764-7cfd89cdf05c.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/35057075-9aeb-4412-ba28-ad2b53a6af53.pdf,,AWVT,YES,YES,YES,,YES,AWVT,ABSNT,YES,AWVT,YES,YES,,YES,YES,YES,,YES,
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65235,71.,115,"An ordinance authorizing (1) the issuance and sale of City of Dallas, Texas, General Obligation Refunding and Improvement Bonds, Series 2023 in an aggregate principal amount not to exceed $455,880,000; (2) levying a tax in payment thereof; (3) awarding the sale thereof and approving execution of a Purchase Agreement, a Deposit Agreement and an Escrow Agreement; (4) approving the official statement; (5) enacting other provisions relating to the subject; and (6) declaring an effective date - Not to exceed $1,040,000 - Financing: 2023 General Obligation Refunding and Improvement Bond Funds",23-734,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,13457,"An ordinance authorizing (1) the issuance and sale of City of Dallas, Texas, General Obligation Refunding and Improvement Bonds, Series 2023 in an aggregate principal amount not to exceed $455,880,000; (2) levying a tax in payment thereof; (3) awarding the sale thereof and approving execution of a Purchase Agreement, a Deposit Agreement and an Escrow Agreement; (4) approving the official statement; (5) enacting other provisions relating to the subject; and (6) declaring an effective date - Not to exceed $1,040,000 - Financing: 2023 General Obligation Refunding and Improvement Bond Funds",2023-02-28,23-0503; APPROVED; ORDINANCE 32429,City Controller's Office (CCO),City Controller's Office,1,Socrata Roll Call,,,,,0,71,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,https://cityofdallas.legistar1.com/cityofdallas/attachments/7067d87a-aa30-422e-995f-d3b8aed5f132.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/4f1a886b-4210-42a1-9e22-50d72fe83279.pdf,,AWVT,YES,YES,YES,,YES,AWVT,ABSNT,YES,YES,YES,YES,,YES,YES,YES,,YES,
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65236,72.,116,"An ordinance authorizing (1) the issuance and sale of City of Dallas, Texas, Combination Tax and Revenue Certificates of Obligation, Series 2023 in an aggregate principal amount not to exceed $61,500,000; (2) levying a tax in payment thereof; (3) prescribing the form of said certificates; (4) approving and awarding the sale of the certificates and approving execution of a purchase agreement; (5) approving the official statement; and (6) enacting provisions incident and relating to the subject - Not to exceed $235,000 - Financing: 2023 Certificates of Obligation Funds",23-908,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,13631,"An ordinance authorizing (1) the issuance and sale of City of Dallas, Texas, Combination Tax and Revenue Certificates of Obligation, Series 2023 in an aggregate principal amount not to exceed $61,500,000; (2) levying a tax in payment thereof; (3) prescribing the form of said certificates; (4) approving and awarding the sale of the certificates and approving execution of a purchase agreement; (5) approving the official statement; and (6) enacting provisions incident and relating to the subject - Not to exceed $235,000 - Financing: 2023 Certificates of Obligation Funds",2023-03-20,23-0504; APPROVED; ORDINANCE 32430,City Controller's Office (CCO),City Controller's Office,1,Socrata Roll Call,,,,,0,72,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,https://cityofdallas.legistar1.com/cityofdallas/attachments/00b872f0-469e-4e59-9d76-8b17131e8e29.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/45968d5c-3f54-4055-b066-8c2b962998ca.pdf,,AWVT,YES,YES,YES,,YES,AWVT,ABSNT,YES,YES,YES,YES,,YES,YES,YES,,YES,
2544,2023-04-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",65259,73.,118,"Authorize an economic development incentive agreement with Randall’s Food & Drugs LP and/or its affiliates (“Grantee/BPP Owner”), doing business as Tom Thumb, to include (1) a Chapter 380 economic development grant in the amount not to exceed $5,200,000.00; (2) a Chapter 380 sales tax grant in the amount not to exceed $600,000.00 over ten years; and (3) a business personal property tax abatement for a period of five years in the amount equal to the City’s taxes assessed on 75 percent of the added taxable value of Grantee/BPP Owner’s business personal property investment during the first five years of operation in consideration of a new full-service grocery store (“Project”) within City of Dallas Tax Increment Reinvestment Zone Number Twenty - Total not to exceed $5,800,000.00 - Financing: ECO (I) Fund (2017 General Obligation Bond Fund) ($2,000,000.00), Public/Private Partnership Fund ($1,661,279.89), Economic Development Fund (2006 General Obligation Bond Funds) ($1,538,720.11), and Project Sales Tax Agreement Fund ($600,000.00); Estimated Revenue Foregone: $208,849.00 for a five-year period",23-977,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,13700,"Authorize an economic development incentive agreement with Randall’s Food & Drugs LP and/or its affiliates (“Grantee/BPP Owner”), doing business as Tom Thumb, to include (1) a Chapter 380 economic development grant in the amount not to exceed $5,200,000.00; (2) a Chapter 380 sales tax grant in the amount not to exceed $600,000.00 over ten years; and (3) a business personal property tax abatement for a period of five years in the amount equal to the City’s taxes assessed on 75 percent of the added taxable value of Grantee/BPP Owner’s business personal property investment during the first five years of operation in consideration of a new full-service grocery store (“Project”) within City of Dallas Tax Increment Reinvestment Zone Number Twenty - Total not to exceed $5,800,000.00 - Financing: ECO (I) Fund (2017 General Obligation Bond Fund) ($2,000,000.00), Public/Private Partnership Fund ($1,661,279.89), Economic Development Fund (2006 General Obligation Bond Funds) ($1,538,720.11), and Project Sales Tax Agreement Fund ($600,000.00); Estimated Revenue Foregone: $208,849.00 for a five-year period",2023-03-29,23-0505; APPROVED,Office of Economic Development (ECO),Office of Economic Development,1,Socrata Roll Call,,,,,0,73,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/4/2544_A_City_Council_23-04-12_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/041223Min.pdf,https://dallastx.new.swagit.com/videos/223889,https://cityofdallas.legistar1.com/cityofdallas/attachments/9d3e4c8b-7f51-4cef-a01b-1768d19ce5d0.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/c819a3b2-cc6d-49e6-bb8c-30a80b6493cc.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/1d0d4d98-5275-4e74-ac65-6b0a2796fb61.pdf,,YES,YES,YES,YES,,YES,YES,ABSNT,YES,YES,YES,YES,,YES,YES,YES,,YES,
