event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Bazaldua,Cara Mendelsohn,Carolyn King Arnold,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jesse Moreno,Kathy Stewart,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell  Atkins,Zarin Gracey
3450,2024-08-14,11:05 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",82949,,4,STREET NAME CHANGE,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/3450_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81673,,5,INVOCATION AND PLEDGE OF ALLEGIANCE,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
3450,2024-08-14,11:05 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",82952,,5,Department of Planning and Development,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/3450_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81674,,6,OPEN MICROPHONE,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
3450,2024-08-14,11:05 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",82955,PH1.,6,"A public hearing to receive comments and to approve an ordinance granting a request to change the name of S. Central Expressway (SH 310/US 175) between C.F. Hawn Freeway (US 175) and Al Lipscomb Way to “S.M. Wright Freeway (FWY)” - NC234-005 - Not to exceed $29,608.00 - Financing - General Fund",24-2272,STREET NAME CHANGE,Hearing Closed; Approved,18257,"A public hearing to receive comments and to approve an ordinance granting a request to change the name of S. Central Expressway (SH 310/US 175) between C.F. Hawn Freeway (US 175) and Al Lipscomb Way to “S.M. Wright Freeway (FWY)” - NC234-005 - Not to exceed $29,608.00 - Financing - General Fund",2024-07-19,24-1025; HEARING CLOSED; APPROVED; ORDINANCE 32818,Department of Planning and Development (PDV),Department of Planning and Development,1,Socrata Roll Call,,,,,0,PH1,AGENDA,AMENDED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/3450_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,https://cityofdallas.legistar1.com/cityofdallas/attachments/fc356469-88e4-48bc-aaf3-362b106620fb.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/5e74e861-1fa6-4f98-8e6c-cc785f997047.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/aade3e87-70fa-435b-a4f9-7bccfa326c54.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/8a4fe8e6-6ced-45ba-be89-30ba1173ca80.pdf,YES,YES,YES,AWVT,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81675,,7,MINUTES,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
3450,2024-08-14,11:05 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",82975,,7,Adjournment,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/3450_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81676,,8,CONSENT AGENDA,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",82738,,9,DELETIONS,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81678,,10,ITEMS FOR INDIVIDUAL CONSIDERATION,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",82715,,11,ADDITIONS,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81680,,12,ZONING,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81681,,13,PUBLIC HEARINGS AND RELATED ACTIONS,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81682,,14,"


NOTE: A revised order of business may be posted prior to the date of the council meeting if necessary.",,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81683,,15,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81684,,16,"Invocation and Pledge of Allegiance 

",,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81685,,17,Agenda Item/Open Microphone Speakers,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81917,,18,Recess at 11:00 a.m.,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81686,,19,VOTING AGENDA,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81687,1.,20,"Approval of Minutes of the June 26, 2024 City Council Meeting",24-1750,VOTING AGENDA,Approved,17735,"Approval of Minutes of the June 26, 2024 City Council Meeting",2024-05-17,24-1032; APPROVED,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,1,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81689,,21,CONSENT AGENDA,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81690,,22,Budget and Management Services,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81691,2.,23,"An ordinance amending Sections 2-43, 2-44, and 2-49 of Chapter 2, “Administration”; amending Section 51A-4.303 of Chapter 51A, “Dallas Development Code: Ordinance No. 19455, as amended”; (1) changing the name of the Department of Building Services to Department of Facilities and Real Estate Management; (2) assigning real estate services from the Department of Public Works to the Department of Facilities and Real Estate Management; (3) providing a saving clause; providing a severability clause; and providing an effective date - Financing: No cost consideration to the City",24-2250,CONSENT AGENDA,Approved,18235,"An ordinance amending Sections 2-43, 2-44, and 2-49 of Chapter 2, “Administration”; amending Section 51A-4.303 of Chapter 51A, “Dallas Development Code: Ordinance No. 19455, as amended”; (1) changing the name of the Department of Building Services to Department of Facilities and Real Estate Management; (2) assigning real estate services from the Department of Public Works to the Department of Facilities and Real Estate Management; (3) providing a saving clause; providing a severability clause; and providing an effective date - Financing: No cost consideration to the City",2024-07-19,24-1034; APPROVED; ORDINANCE 32789,Budget and Management Services (BMS),Budget and Management Services,1,Socrata Roll Call,,,,,0,2,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,https://cityofdallas.legistar1.com/cityofdallas/attachments/9edecd0c-9305-4e3b-b957-b143e0138573.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81692,3.,24,"An ordinance amending Ordinance No. 32554, previously approved on September 20, 2023, as amended by Ordinance No. 32663, previously approved on February 28, 2024, as amended by Ordinance No. 32723, previously approved on May 8, 2024, as amended by Ordinance No. 32759, previously approved on June 26,2024, authorizing (1) certain transfers and appropriation adjustments for FY 2023-24 for the maintenance and operation of various departments and activities; and (2) the City Manager to implement those adjustments - Not to exceed $4,108,213,070 - Financing:  General Fund ($1,840,372,470), Enterprise Funds, Internal Service, and Other Funds ($1,770,985,265), and Grants, Trust, and Other Funds ($496,855,335)",24-2251,CONSENT AGENDA,Approved as an Individual Item,18236,"An ordinance amending Ordinance No. 32554, previously approved on September 20, 2023, as amended by Ordinance No. 32663, previously approved on February 28, 2024, as amended by Ordinance No. 32723, previously approved on May 8, 2024, as amended by Ordinance No. 32759, previously approved on June 26,2024, authorizing (1) certain transfers and appropriation adjustments for FY 2023-24 for the maintenance and operation of various departments and activities; and (2) the City Manager to implement those adjustments - Not to exceed $4,108,213,070 - Financing:  General Fund ($1,840,372,470), Enterprise Funds, Internal Service, and Other Funds ($1,770,985,265), and Grants, Trust, and Other Funds ($496,855,335)",2024-07-19,24-1035; APPROVED AS AN INDIVIDUAL ITEM; ORDINANCE 32790,Budget and Management Services (BMS),Budget and Management Services,1,Socrata Roll Call,,,,,0,3,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,https://cityofdallas.legistar1.com/cityofdallas/attachments/11a6ff1a-5e42-474f-965c-fcb736db772b.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",82359,,25,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81693,,26,City Attorney's Office,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81694,4.,27,"Authorize partial settlement of the lawsuit styled Patricia Ann Dunagan-Baylor A/N/F minor K.G. v. City of Dallas, Cause No. DC-23-04123 - Not to exceed $60,000.00 - Financing:  Liability Reserve Fund",24-1983,CONSENT AGENDA,Approved,17968,"Authorize partial settlement of the lawsuit styled Patricia Ann Dunagan-Baylor A/N/F minor K.G. v. City of Dallas, Cause No. DC-23-04123 - Not to exceed $60,000.00 - Financing:  Liability Reserve Fund",2024-06-11,24-1036; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,4,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,https://cityofdallas.legistar1.com/cityofdallas/attachments/1d8f5e63-cab4-48f9-9c9b-3ac194f341a4.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81696,5.,28,"Authorize payment of the property damage claims filed by Daniel Gowan and Travelers Insurance a/s/o Donna Gowan, Claim No. AL-23-42771 - Total not to exceed $31,100.55 ($1,960.00 for the settlement of the claim filed by Daniel Gowan and $29,140.55 for the settlement of the claim filed by Travelers Insurance a/s/o Donna Gowan) - Financing:  Liability Reserve Fund",24-2248,CONSENT AGENDA,Approved,18233,"Authorize payment of the property damage claims filed by Daniel Gowan and Travelers Insurance a/s/o Donna Gowan, Claim No. AL-23-42771 - Total not to exceed $31,100.55 ($1,960.00 for the settlement of the claim filed by Daniel Gowan and $29,140.55 for the settlement of the claim filed by Travelers Insurance a/s/o Donna Gowan) - Financing:  Liability Reserve Fund",2024-07-19,24-1037; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,5,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,https://cityofdallas.legistar1.com/cityofdallas/attachments/c2bd394f-f861-4252-bb27-1efbd3d2e9ec.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81695,6.,29,"Authorize Supplemental Agreement No. 1 to the professional services contract with Spencer Fane LLP for additional legal services to the City of Dallas in connection with the lawsuit styled LaToya K. Porter v. City of Dallas, Cause No. DC-19-17257 - Not to exceed $60,000.00, from $100,000.00 to $160,000.00 - Financing:  Liability Reserve Fund",24-2050,CONSENT AGENDA,Approved,18035,"Authorize Supplemental Agreement No. 1 to the professional services contract with Spencer Fane LLP for additional legal services to the City of Dallas in connection with the lawsuit styled LaToya K. Porter v. City of Dallas, Cause No. DC-19-17257 - Not to exceed $60,000.00, from $100,000.00 to $160,000.00 - Financing:  Liability Reserve Fund",2024-06-13,24-1038; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,6,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,https://cityofdallas.legistar1.com/cityofdallas/attachments/7992da22-4d9a-4051-992a-566c05ea2531.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2965,2024-08-14,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",81697,,30,City Controller's Office,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2024/8/2965_A_City_Council_24-08-14_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2024/081424Mins.pdf,https://dallastx.new.swagit.com/videos/312377,,,,,,,,,,,,,,,,
