event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Bazaldua,Cara Mendelsohn,Carolyn King Arnold,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jesse Moreno,Kathy Stewart,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell  Atkins,Zarin Gracey
,2024-10-09,,City Council,,,19,,"Authorize (1) a Project Specific Agreement with Dallas County (�County�) (Transportation - Major Capital Improvement Project No. 40232) in the amount of $1,000,000.00, with $500,000.00 (less $25,000.00 for in-house  project  delivery  costs)  as  County  participation  for  construction and $500,000.00 as City participation,  to  implement  traffic  calming measures and improve pedestrian crosswalks and traffic signals at the intersection of Edgefield Drive/Clarendon Drive next to the Winnetka Elementary School and traffic signal improvements for accessibility to Dallas Area Rapid Transit's Tyler Vernon Station at the intersection of Tyler Street and Clarendon Drive in the City of Dallas; (2) an increase of appropriations in an amount not to exceed $475,000.00 in the Transportation Special Projects Fund; and (3) the receipt and deposit of funds in an amount not to exceed $475,000.00 in the Transportation Special Projects Fund - Not to exceed $975,000.00 - Financing: Transportation Special Projects Fund ($475,000.00) and Street and Transportation  (A)  Fund  (2017 General  Obligation  Bond  Fund) ($500,000.00)",,,,,,,,,,1,Socrata Roll Call,,,,,0,19,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,2,,"Authorize (1)  payment  of  annual membership fees  and continuation of arrangements for  the Airports Council International-North America in an amount not to exceed $110,000.00, American Association of Airport Executives  in  an  amount  not to exceed $60,000.00, Oncor Cities Steering Committee in an amount  not  to  exceed   $159,153.36,  Texas   Coalition of Cities For Utility Issues in an amount  not to exceed  $49,500.00,  North Texas Commission in an  amount  not  to exceed  $60,000.00,  North Central Texas Council of Governments in an amount not to exceed  $130,197.00, National League of Cities in an amount  not to exceed  $39,536.00, Texas Municipal League in an amount not  to exceed $65,589.00,  Dallas Regional  Mobility Coalition  in an amount not to  exceed  $37,500.00, Transportation Excellence  for the 21st   Century in an amount  not  to  exceed $25,000.00, North Central Texas Council of Governments Regional Emergency Preparedness Program in  an  amount  not  to exceed $15,000.00,  Forrester   Research,  Inc.  in an amount not to exceed $650,000.00, Water Research Foundation in an amount not to exceed $413,381.00, and United States Conference of Mayors in an   amount   not to   exceed $40,235.00; and (2) Supplemental Agreement No. 2 to increase the three-year annual membership fee and continuation of arrangements for providing specialized municipal-related services to Gartner, lnc. in an amount not to  exceed $292,040.00, from  $4,990,835.00 to $5,282,875.00 - Total not  to  exceed  $2,147,131.36 -  Financing: General Fund ($561,710.36), Convention and Event Services Fund ($60,000.00), Aviation Fund ($170,000.00), Data Services Fund  ($942,040.00), and Dallas Water Utilities Fund ($413,381.00)",,,,,,,,,,,Socrata Roll Call,,,,,0,2,AGENDA,DEFERRED TO 11-13-24,,,,,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES
,2024-10-09,,City Council,,,20,,"Authorize (1) an agreement with Los Sonadores Phase II, LLC, for contribution  of  funds  towards  the  warranted  traffic  signal  installation  at the intersection of Lasater Road and Lawson Road in the city of Dallas; (2) an increase in appropriations in an amount not to exceed $225,000.00 in the Transportation Special Projects Fund; and (3) the receipt and deposit of funds in an amount not to exceed $225,000.00 in the Transportation Special Projects Fund - Not to exceed $225,000.00 - Financing: Transportation Special Projects Fund",,,,,,,,,,1,Socrata Roll Call,,,,,0,20,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,21,,Authorize (1) rejection of the five bids received for the construction services contract  for CIZ24-PBW-3095 - the Intergovernmental Partnership Project - Cockrell Hill Road from La Reunion Parkway to Singleton Boulevard; and (2) the re-advertisement for new bids - Financing: No cost consideration to the City,,,,,,,,,,1,Socrata Roll Call,,,,,0,21,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,22,,"Authorize a crossing improvements reimbursement agreement with Union Pacific Railroad Company (UPRR) for construction observation and engineering  services  to  improve  the  existing,  at-grade  crossing  area along, over, and across UPRR's track and right-of-way at the Prairie Creek  Road  crossing  and  Sam  Houston  Road  crossing  -  Not  to  exceed $25,000.00 -  Financing:  Street  and  Transportation  (A)  Fund  (2024 General Obligation Bond Fund)",,,,,,,,,,1,Socrata Roll Call,,,,,0,22,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,23,,"Authorize  a  professional  services  contract  with  Alliance  Geotechnical Group Inc. for the construction material testing services during the construction of Target Neighborhood Group 17- 7007 (list attached to the Agenda Information Sheet) - Not to exceed $179,383.50 - Financing: 2024B Certificates of Obligation Bond Fund",,,,,,,,,,1,Socrata Roll Call,,,,,0,23,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,24,,"Authorize a professional  engineering  services  contract  with  Gresham Smith, the most highly qualified proposer specifically for traffic signal design services for the four intersections in Group  8 as follows: Walnut Hill Lane at Tibbs Street, Walnut Hill Lane at Boedecker Street, Walnut Hill Lane at Walnut Glen Tower, and Walnut Hill Lane at Rambler Road; and other related tasks - Not to exceed $388,550.00 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Fund)",,,,,,,,,,1,Socrata Roll Call,,,,,0,24,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,25,,"Authorize a three-year master agreement for the purchase of industrial, medical, welding gases, and breathing air for the Dallas Water Utilities Department  -  Airgas  USA  LLC,  only  bidder  -  Estimated  amount  of $814,671.44 - Financing: Dallas Water Utilities Fund",,,,,,,,,,1,Socrata Roll Call,,,,,0,25,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,26,,"Authorize a three-year master agreement for the purchase of water meters, accessories, and parts for the Dallas Water Utilities Department - Badger Meter, Inc. dba National Meter & Automation in the estimated amount of $16,806,341.00, Master Meter, Inc. in the estimated amount of $411,387.20,  Mueller  Systems,  LLC  in  the  estimated  amount  of $1,421,329.69, Neptune Technology Group, Inc. in the estimated amount of $5,427,862.80,  and  Core  &  Main  LP  in  the  estimated  amount  of $152,375.00, lowest responsible bidders of eleven - Total estimated amount of $24,219,295.69 - Financing: Dallas Water Utilities Fund",,,,,,,,,,1,Socrata Roll Call,,,,,0,26,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,27,,"Authorize a three-year master agreement for the purchase of aftermarket automotive  parts  for  the  Department  of  Equipment  and  Fleet Management - Marco Holdings I,LLC, dba Bumper to Bumper in the estimated amount of $977,305.13, Parts Authority LLC in the estimated amount of $249,457.78, Southwest International Trucks, Inc. in the estimated amount of $185,089.38, Neopart Transit, LLC in the estimated amount  of  $83,693.55,  XL  Parts,  LLC  in  the  estimated  amount  of $40,008.28, and Rush Truck Centers of Texas, LP in the estimated amount of $15,290.00, lowest responsible bidders of seven - Total estimated amount of $1,550,844.12 - Financing: Equipment and Fleet Management Fund",,,,,,,,,,1,Socrata Roll Call,,,,,0,27,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,28,,"Authorize  a  five-year  master  agreement  for  the  purchase  of  pre-cast water meter vaults, fiberglass manholes, manhole inserts, and wastewater access chambers for Dallas Water Utilities Department - FCX Performance, Inc. in the estimated amount of $2,268,231.00 and North Texas Winwater Co. in the estimated amount of $682,542.40, lowest responsible bidders of four - Total estimated amount of $2,950,773.40 - Financing: Dallas Water Utilities Fund",,,,,,,,,,1,Socrata Roll Call,,,,,0,28,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,29,,"Authorize a five-year service price agreement for non-destructive pipe analysis and internal leak surveying services for the Dallas Water Utilities Department - Pure Technologies U.S., Inc., most advantageous proposer of two - Estimated amount of $21,577,920.00 - Financing:  Dallas Water Utilities Fund (subject to annual appropriations)",,,,,,,,,,1,Socrata Roll Call,,,,,0,29,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,3,,"Authorize settlement of the lawsuit styled Jacolby Douglas v. City of Dallas, Cause No. DC-23-11192 - Not to exceed $79,000.00 - Financing: Liability Reserve Fund",,,,,,,,,,1,Socrata Roll Call,,,,,0,3,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,30,,"Authorize Supplemental Agreement No. 2 to increase the service contract with Brio Services, LLC dba Brio Consulting, LLC for expansion of services for Phase II of the enterprise work order and asset management system for the Department of Information and Technology Services - Not to  exceed  $1,625,530.00,  from  $6,503,686.00 to  $8,129,216.00 - Financing:	Water Construction Fund ($452,481.25), Wastewater Construction Fund ($452,481.25), and Data Services Fund ($720,567.50) (subject to annual appropriations)",,,,,,,,,,1,Socrata Roll Call,,,,,0,30,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,31,,"Authorize Supplemental Agreement No. 2 to increase the service contract with Canon USA, Inc. for citywide lease of multi-functional devices and desktop printers, maintenance, support, and managed services - Not to exceed   $2,186,270.26,   from   $9,049,626.40 to    $11,235,896.66 - Financing: Data Services Fund (subject to annual appropriations)",,,,,,,,,,1,Socrata Roll Call,,,,,0,31,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,32,,"Authorize Supplemental Agreement No. 2 to exercise the second of two, one-year renewal options to the service contract with FMLA Source, Inc . for continued Family Medical Leave Act services for the Department of Human Resources - Not to exceed $216,118.44 - Financing:  General Fund (subject to annual appropriations)",,,,,,,,,,1,Socrata Roll Call,,,,,0,32,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,33,,"Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members  (List of nominees is available in the City Secretary's Office)
[Board Officer Appointment: Estanislao (""Jr"") Huerta - Vice Chair, Park Recreation Board]",,,,,,,,,,1,Socrata Roll Call,,,,,0,33,AGENDA,APPROVED,,,,,YES,NO,YES,YES,NO,YES,YES,YES,NO,NO,YES,NO,YES,NO,YES
,2024-10-09,,City Council,,,34,,"Authorize the second step of acquisition for condemnation by eminent domain to acquire approximately 1,200 square feet of land for a drainage easement and 1,500 square feet of land for a temporary working space easement from John D. Garay, Heirs of Jose Garay, Jr., and Heirs of Alice  Garay,  located  at  2411 Throckmorton  Street  near  its  intersection with  Sylvester  Avenue  for  the  Throckmorton-Reagan  Drainage Improvements Project - Not to exceed $157,450.00 ($153,450.00, plus closing costs and title expenses not to exceed $4,000.00) - Financing: Stormwater Drainage Management Capital Construction Fund",,,,,,,,,,1,Socrata Roll Call,,,,,0,34,AGENDA,APPROVED,,,,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,YES,YES,YES,YES
,2024-10-09,,City Council,,,35,,Authorize adoption of the 2025 City Calendar - Financing: No cost consideration to the City,,,,,,,,,,1,Socrata Roll Call,,,,,0,35,AGENDA,APPROVED,,,,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
,2024-10-09,,City Council,,,36,,"A resolution adopting the City's State Legislative Program for the 89th Session of the Texas Legislature -  Financing: No cost consideration to the City (This item was deferred on September 25, 2024)",,,,,,,,,,1,Socrata Roll Call,,,,,0,36,AGENDA,AMENDED,,,,,YES,ABST,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
,2024-10-09,,City Council,,,37,,"Attorney Briefing (Sec. 551.071 T.O.M.A)
Seeking the advice of the City Attorney regarding:
-Dallas Police and Fire Pension System v. City of Dallas",,,,,,,,,,,Socrata Roll Call,,,,,0,37,AGENDA,NO ACTION NEEDED,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,2024-10-09,,City Council,,,38,,"Real Estate (Sec. 551.072 T.O.M.A)
- (1) Deliberate the purchase, exchange, lease, or value of real property  located  at  1000  Belleview  because  deliberation  in  an open meeting would have a detrimental effect on the position of the governmental body in negotiations with a third person; and (2) seek the advice of the City Attorney on this matter (Sec. 551.071 T.O.M.A.).
-  (1) Deliberate the purchase, exchange, lease, or value of real property located at 711 S. St. Paul because deliberation in an open meeting would have a detrimental effect on the position of the governmental body in negotiations with a third person; and (2) seek the advice of the City Attorney on this matter (Sec. 551.071 T.O.M.A.).",,,,,,,,,,,Socrata Roll Call,,,,,0,38,AGENDA,NO ACTION NEEDED,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,2024-10-09,,City Council,,,39,,"Authorize the nomination of a candidate(s) for election to the Board of Directors of Dallas Central Appraisal District, in accordance with Senate Bill 2 (signed into law on July 24, 2023) - Financing: No cost consideration to the City
[1. Beth Nunneley Mazziotta, 2. Larry Offutt]",,,,,,,,,,1,Socrata Roll Call,,,,,0,39,AGENDA,AMENDED,,,,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
,2024-10-09,,City Council,,,4,,"Authorize settlement of the lawsuit styled Kerry Holmes and Zandra Holmes  v.  City  of  Dallas, Cause  No.  DC-23-07289 - Total not  to  exceed $117,500.00 ($37,500.00 for the settlement of the claims of Kerry Holmes and $80,000.00 for the settlement of the claims of Zandra Holmes) - Financing: Liability Reserve Fund",,,,,,,,,,1,Socrata Roll Call,,,,,0,4,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,5,,"A resolution authorizing the preparation of plans and the payment of potential future costs and expenses for the issuances of (1) General Obligation  Refunding  and  Improvement  Bonds,  Series  2024C  in  an amount  not  to  exceed  $353,000,000;  (2)  Equipment  Acquisition Contractual  Obligations,  Series  2024 in an amount not to exceed $35,000,000; and (3) Combination Tax and Revenue Certificates of Obligation, Series 2025 in an amount not to exceed $40,000,000 - Financing: This action has no cost consideration to the City (see Fiscal Information for potential future costs)",,,,,,,,,,1,Socrata Roll Call,,,,,0,5,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,6,,"A resolution of the City Council of the City of Dallas, Texas (1) authorizing the  publication  of  Notice  of  Intention  to  Issue  Certificates  of  Obligation; (2) approving the preparation of a preliminary official statement and a Notice of Sale; and (3) providing for the effective date thereof - Financing: No cost consideration to the City",,,,,,,,,,1,Socrata Roll Call,,,,,0,6,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,7,,"Authorize the preparation of plans for an issuance of Waterworks and Sewer  System  Revenue  Refunding  Bonds,  Series  2024 and  in  an amount not to exceed $295,000,000.00 - Financing: This action has no cost consideration to the City (see Fiscal Information for potential future costs)",,,,,,,,,,1,Socrata Roll Call,,,,,0,7,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,8,,"Authorize (1) the acceptance of a grant from the Motor Vehicle Crime Prevention  Authority  (MVCPA)  for  the FY  2025 Dallas  Auto  Theft Taskforce Grant  (Grant  No. 608-25-DPD0000) in the amount of $1,582,029.00 to provide  a specialized  proactive  automobile  theft program for the period September 1, 2024 through August 31, 2025; (2) the  establishment  of  appropriations  in  an  amount  not  to  exceed $1,582,029.00 in  the  FY25 MVCPA  Auto  Theft  Taskforce  Grant  Fund;  (3) the  receipt  and  deposit  of  funds  in  an  amount  not  to  exceed $1,582,029.00 in  the  FY25 MVCPA  Auto  Theft  Taskforce  Grant  Fund;  (4) a local cash match in the amount of $320,522.00; (5) an in-kind contribution in an approximate amount of $313,899.00; and (6) execution of the grant agreement with MVCPA and all terms, conditions, and documents required  by the agreement - Total  not  to exceed $2,216,450.00 - Financing:  FY25 MVCPA  Auto  Theft  Taskforce  Grant Fund ($1,582,029.00) and General Fund ($634,421.00) (subject to appropriations) (see Fiscal Information)",,,,,,,,,,1,Socrata Roll Call,,,,,0,8,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,9,,"Authorize (1) the application for and acceptance of a grant from the U.S. Department of Justice through the Texas Office of the Governor Criminal Justice Division (CJD) for the FY 2025 Victims of Crime Act (VOCA) Victim Services DPD Grant (Grant No. 1578122, Federal/State Award ID No. 15POVC-23-GG-00468-ASSI, Assistance Listing No. 16.575) in the amount of $95,415.17 to adequately respond to victims of violent crime with needed aid for the period October 1, 2024 through September 30, 2025; (2) the establishment of appropriations in an amount not to exceed $95,415.17 in the CJD FY25 VOCA Victim Services DPD Grant Fund; (3) the receipt and deposit of funds in an amount not to exceed $ 95,415.17 in  the  CJD  FY25 VOCA  Victim  Services  DPD  Grant  Fund;  (4)  a  local cash match in the amount of $23,853.79; and (5) execution of the grant agreement	with the CJD	and all terms, conditions,	and	documents required by the agreement - Total not to exceed $119,268.96 - Financing: CJD	FY25 VOCA Victim	Services DPD	Grant	Fund	($95,415.17)	and General Fund ($23,853.79) (subject to appropriations)",,,,,,,,,,1,Socrata Roll Call,,,,,0,9,AGENDA,APPROVED,,,,,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,AWVT
,2024-10-09,,City Council,,,Z1,,"A public hearing to receive comments regarding an application for and an ordinance granting a Planned Development Subdistrict on property zoned an  MF-2 Multiple-Family  Subdistrict  within  Planned  Development  District No. 193, the Oak Lawn Special Purpose District, on the west line of Carlisle Street; between North Hall Street and Carlisle Place",,,,,,,,,,,Socrata Roll Call,,,,,0,Z1,AGENDA,DEFERRED TO 10/23/24,,,,,AWVT,AWVT,AWVT,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
,2024-10-09,,City Council,,,Z10,,"A public hearing to receive comments regarding an application for and an ordinance granting an amendment to Specific Use Permit No. 2211 for a bar, lounge, or tavern and an inside commercial amusement limited to a live music venue on a property zoned Tract A within Planned Development District No. 269, the Deep Ellum/Near East Side District, on the southeast corner of Commerce Street and Murray Street",,,,,,,,,,1,Socrata Roll Call,,,,,0,Z10,AGENDA,APPROVED,,,,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
