event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam Bazaldua,Adam McGough,Cara Mendelsohn,Carolyn King  Arnold,Casey Thomas II,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jesse Moreno,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell Atkins
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58958,25.,60,"Authorize a five-year service price agreement for the design, engineering, installation, system implementation, maintenance, support, and parts for a new audible paging system at Dallas Love Field Airport for the Department of Aviation - Ford Audio Video Systems, LLC, most advantageous proposer of three - Not to exceed $907,798.82 - Financing:  Aviation Fund (subject to annual appropriations)",22-2355,CONSENT AGENDA,Approved,12185,"Authorize a five-year service price agreement for the design, engineering, installation, system implementation, maintenance, support, and parts for a new audible paging system at Dallas Love Field Airport for the Department of Aviation - Ford Audio Video Systems, LLC, most advantageous proposer of three - Not to exceed $907,798.82 - Financing:  Aviation Fund (subject to annual appropriations)",2022-09-30,22-1617; APPROVED,Office of Procurement Services (POM),Office of Procurement Services,1,Socrata Roll Call,,,,,0,25,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/588a0192-1439-4ad1-82b5-7a95426d412d.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",59485,26.,62,"Authorize approval of the Office of the City Auditor’s 2023 Audit Plan as required by paragraph 8(b) of Resolution No. 21-2021, previously approved on February 24, 2021 - Financing:  No cost consideration to the City",22-2315,CONSENT AGENDA,Approved,12145,"Authorize approval of the Office of the City Auditor’s 2023 Audit Plan as required by paragraph 8(b) of Resolution No. 21-2021, previously approved on February 24, 2021 - Financing:  No cost consideration to the City",2022-09-28,22-1618; APPROVED,Office of the City Auditor (AUD),Office of the City Auditor,1,Socrata Roll Call,,,,,0,26,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/e45f979f-a39e-44b6-9cc9-081b22dbebaf.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/fa118c04-b40e-4aaf-b715-d708015e1a08.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58964,27.,64,"Authorize the (1) deposit of the amount awarded by the Special Commissioners in the condemnation proceeding styled CITY OF DALLAS VS. DALLAS H.B.M. III L.L.C., A TEXAS LIMITED LIABILITY COMPANY, et al., Cause No. CC-22-01267-B, pending in Dallas County Court at Law No. 2, for acquisition from Dallas H.B.M. III L.L.C., a Texas Limited Liability Company, et al., of an improved tract of land containing a total of approximately 263,495 square feet located on East Kiest Boulevard at its intersection with Rector Street for the Dallas Floodway Extension Project; and (2) settlement of the condemnation proceeding for an amount not to exceed the award - Not to exceed $4,085,723.00 ($4,061,888.00, plus closing costs and title expenses not to exceed $23,835.00) - Financing: Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds) ($3,025,971.41) and Trinity River Corridor Fund (1998 General Obligation Bond Funds) ($1,059,751.59)",22-2097,CONSENT AGENDA,Approved,11929,"Authorize the (1) deposit of the amount awarded by the Special Commissioners in the condemnation proceeding styled CITY OF DALLAS VS. DALLAS H.B.M. III L.L.C., A TEXAS LIMITED LIABILITY COMPANY, et al., Cause No. CC-22-01267-B, pending in Dallas County Court at Law No. 2, for acquisition from Dallas H.B.M. III L.L.C., a Texas Limited Liability Company, et al., of an improved tract of land containing a total of approximately 263,495 square feet located on East Kiest Boulevard at its intersection with Rector Street for the Dallas Floodway Extension Project; and (2) settlement of the condemnation proceeding for an amount not to exceed the award - Not to exceed $4,085,723.00 ($4,061,888.00, plus closing costs and title expenses not to exceed $23,835.00) - Financing: Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds) ($3,025,971.41) and Trinity River Corridor Fund (1998 General Obligation Bond Funds) ($1,059,751.59)",2022-09-12,22-1619; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,27,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/43c21f42-5f89-4631-bfcd-b5605e215e5b.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/dfd0acde-eae6-4d39-873d-0efd05a1d0aa.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58965,28.,65,"Authorize the (1) deposit of the amount awarded by the Special Commissioners in the condemnation proceeding styled CITY OF DALLAS VS. JEFFREY RAY BISHOP AND MARK FLANERY, et al., Cause No. CC-22-00892-E, pending in Dallas County Court at Law No. 5, for acquisition from Jeffrey Ray Bishop and Mark Flanery, of approximately 342,106 square feet of land, located on Rector Street near its intersection with East Kiest Boulevard for the Dallas Floodway Extension Project; and (2) settlement of the condemnation proceeding for an amount not to exceed the award - Not to exceed $9,548,000.00 ($9,500,000.00, plus closing costs and title expenses not to exceed $48,000.00) - Financing: Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds) ($5,401,996.00) and Trinity River Corridor Fund (1998 General Obligation Bond Funds) ($4,146,004.00)",22-2190,CONSENT AGENDA,Approved,12022,"Authorize the (1) deposit of the amount awarded by the Special Commissioners in the condemnation proceeding styled CITY OF DALLAS VS. JEFFREY RAY BISHOP AND MARK FLANERY, et al., Cause No. CC-22-00892-E, pending in Dallas County Court at Law No. 5, for acquisition from Jeffrey Ray Bishop and Mark Flanery, of approximately 342,106 square feet of land, located on Rector Street near its intersection with East Kiest Boulevard for the Dallas Floodway Extension Project; and (2) settlement of the condemnation proceeding for an amount not to exceed the award - Not to exceed $9,548,000.00 ($9,500,000.00, plus closing costs and title expenses not to exceed $48,000.00) - Financing: Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds) ($5,401,996.00) and Trinity River Corridor Fund (1998 General Obligation Bond Funds) ($4,146,004.00)",2022-09-19,22-1620; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,28,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/93255654-51d8-4480-bb16-85d638ce3bcf.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/172bce3e-2cbc-4334-bee8-4032e6adcbb8.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58967,29.,66,"Authorize the (1) deposit of the amount awarded by the Special Commissioners in the condemnation proceeding styled CITY OF DALLAS VS. MARCO SORTO, et al., Cause No. CC-22-01269-C, pending in Dallas County Court at Law No. 3, for acquisition from Marco Sorto, of two tracts of land containing approximately 10,579 square feet, improved with a single-family residence located on Alex Street near its intersection with Childers Street for the Dallas Floodway Extension Project; and (2) settlement of the condemnation proceeding for an amount not to exceed the award - Not to exceed $178,000.00 ($175,000.00, plus closing costs and title expenses not to exceed $3,000.00) - Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds)",22-2276,CONSENT AGENDA,Approved,12107,"Authorize the (1) deposit of the amount awarded by the Special Commissioners in the condemnation proceeding styled CITY OF DALLAS VS. MARCO SORTO, et al., Cause No. CC-22-01269-C, pending in Dallas County Court at Law No. 3, for acquisition from Marco Sorto, of two tracts of land containing approximately 10,579 square feet, improved with a single-family residence located on Alex Street near its intersection with Childers Street for the Dallas Floodway Extension Project; and (2) settlement of the condemnation proceeding for an amount not to exceed the award - Not to exceed $178,000.00 ($175,000.00, plus closing costs and title expenses not to exceed $3,000.00) - Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds)",2022-09-27,22-1621; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,29,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/582edc05-fede-45f0-8293-05d1be042d5a.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/3ed7d623-56de-42c5-bf1a-86142dea2c5c.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58962,30.,67,"Authorize a construction services contract for the installation of water and wastewater main improvements at five locations (list attached to the Agenda Information Sheet) - John Burns Construction Company of Texas, Inc., lowest responsible bidder of two - Not to exceed $11,486,301.00 - Financing: Wastewater Capital Improvement F Fund ($11,236,301.00) and Water Construction Fund ($250,000.00)",22-1700,CONSENT AGENDA,Approved,11538,"Authorize a construction services contract for the installation of water and wastewater main improvements at five locations (list attached to the Agenda Information Sheet) - John Burns Construction Company of Texas, Inc., lowest responsible bidder of two - Not to exceed $11,486,301.00 - Financing: Wastewater Capital Improvement F Fund ($11,236,301.00) and Water Construction Fund ($250,000.00)",2022-07-27,22-1622; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,30,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/880035f3-e0e2-4fb1-9fc9-4f6816e46cc1.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/b880a960-4620-4be9-9f82-e81ec97bbbb2.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/4fddc6ee-ce59-452c-a6d9-1f5c2864a64f.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58966,31.,68,"Authorize an increase in the construction services contract with BAR Constructors, Inc. for additional work associated with the construction of a new pump station to replace the existing Pump Station No. 1 at the Elm Fork Water Treatment Plant - Not to exceed $280,613.16, from $51,322,606.78 to $51,603,219.94 - Financing: Water Construction Fund",22-2198,CONSENT AGENDA,Approved,12029,"Authorize an increase in the construction services contract with BAR Constructors, Inc. for additional work associated with the construction of a new pump station to replace the existing Pump Station No. 1 at the Elm Fork Water Treatment Plant - Not to exceed $280,613.16, from $51,322,606.78 to $51,603,219.94 - Financing: Water Construction Fund",2022-09-19,22-1623; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,31,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/99e0c1d5-9e3c-4286-be0c-633b60641238.doc|https://cityofdallas.legistar1.com/cityofdallas/attachments/dc6c12ad-c087-4011-b9c8-be0cb4eba69b.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58963,32.,69,"Authorize an increase in the construction services contract with Douglas Dailey Construction, LLC, for additional pavement restoration associated with the installation of water and wastewater mains at 26 locations (list attached to the Agenda Information Sheet) - Not to exceed $1,962,835.00, from $11,941,371.00 to $13,904,206.00 - Financing: Wastewater (Clean Water) - 2022 TWDB Fund ($490,709.00) and Water (Drinking Water) - 2022 TWDB Fund ($1,472,126.00)",22-2033,CONSENT AGENDA,Approved,11865,"Authorize an increase in the construction services contract with Douglas Dailey Construction, LLC, for additional pavement restoration associated with the installation of water and wastewater mains at 26 locations (list attached to the Agenda Information Sheet) - Not to exceed $1,962,835.00, from $11,941,371.00 to $13,904,206.00 - Financing: Wastewater (Clean Water) - 2022 TWDB Fund ($490,709.00) and Water (Drinking Water) - 2022 TWDB Fund ($1,472,126.00)",2022-09-06,22-1624; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,32,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/b0a673ed-a13a-446e-ab57-4977b6c8c081.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/442b1609-a4b4-439d-be50-e782b7b879ee.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/f5f4d673-62ac-4984-bb6c-b0373c0697a9.doc,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58974,33.,73,Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office),22-2272,ITEMS FOR INDIVIDUAL CONSIDERATION,Individual and Officer Appointments made to Boards and Commissions,12103,Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office),2022-09-27,22-1625; INDIVIDUAL AND OFFICER APPOINTMENTS MADE TO BOARDS AND COMMISSIONS,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,33,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,,YES,YES,YES,YES,YES,YES,AWVT,YES,AWVT,YES,YES,AWVT,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58972,34.,75,"Authorize (1) the ratification of a meet and confer agreement between the City of Dallas and the Dallas Black Firefighters Association, Dallas Hispanic Fire Fighters Association, Dallas Fire Fighters Association, Black Police Association of Greater Dallas, National Latino Law Enforcement Organization, and the Dallas Police Association (collectively, the Meet and Confer Team); and (2) the City Manager to execute the agreement, approved as to form by the City Attorney, to be effective October 26, 2022 through September 30, 2025 - Not to exceed $111,063,230.00 - Financing: General Fund (subject to annual appropriations)",22-2165,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,11997,"Authorize (1) the ratification of a meet and confer agreement between the City of Dallas and the Dallas Black Firefighters Association, Dallas Hispanic Fire Fighters Association, Dallas Fire Fighters Association, Black Police Association of Greater Dallas, National Latino Law Enforcement Organization, and the Dallas Police Association (collectively, the Meet and Confer Team); and (2) the City Manager to execute the agreement, approved as to form by the City Attorney, to be effective October 26, 2022 through September 30, 2025 - Not to exceed $111,063,230.00 - Financing: General Fund (subject to annual appropriations)",2022-09-15,22-1626; APPROVED,City Manager's Office (CMO),City Manager's Office,1,Socrata Roll Call,,,,,0,34,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/40091f60-5d65-4025-a22d-c98bdac87595.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/5ce4a3b9-3723-4166-a2f1-d238f0ef7c1c.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/d93e2d6b-ed13-439c-9d9d-dbd82af9b611.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/31bcdf37-6b61-467d-b208-14d6cab50d76.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/6a023654-e986-4558-beef-fb34dc4a6205.pdf,YES,YES,YES,YES,YES,YES,AWVT,YES,AWVT,YES,YES,AWVT,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58978,35.,78,"Authorize the second step of acquisition for condemnation by eminent domain to acquire a tract of land containing approximately 206,362 square feet, from One Morrell, LLC, located on Morrell Avenue near its intersection with Sargent Road for the Dallas Floodway Extension Project - Not to exceed $4,158,174.00 ($4,135,174.00 plus closing costs and title expenses not to exceed $23,000.00) - Financing: Storm Drainage Management Capital Construction Fund ($1,492,597.87), Flood Protection and Storm Drainage Facilities Fund (1995 General Obligation Bond Funds) ($230,198.11), Trinity Corridor Project Fund (1998 General Obligation Bond Funds) ($423,328.83), Flood Protection and Storm Drainage Facilities Fund (1998 General Obligation Bond Funds) ($323,075.58), Flood Protection and Storm Drainage Facilities Fund (2003 General Obligation Bond Funds) ($125,605.60), and Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds) ($1,563,368.01)",22-2176,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,12008,"Authorize the second step of acquisition for condemnation by eminent domain to acquire a tract of land containing approximately 206,362 square feet, from One Morrell, LLC, located on Morrell Avenue near its intersection with Sargent Road for the Dallas Floodway Extension Project - Not to exceed $4,158,174.00 ($4,135,174.00 plus closing costs and title expenses not to exceed $23,000.00) - Financing: Storm Drainage Management Capital Construction Fund ($1,492,597.87), Flood Protection and Storm Drainage Facilities Fund (1995 General Obligation Bond Funds) ($230,198.11), Trinity Corridor Project Fund (1998 General Obligation Bond Funds) ($423,328.83), Flood Protection and Storm Drainage Facilities Fund (1998 General Obligation Bond Funds) ($323,075.58), Flood Protection and Storm Drainage Facilities Fund (2003 General Obligation Bond Funds) ($125,605.60), and Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds) ($1,563,368.01)",2022-09-16,22-1627; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,35,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/3292b524-8d7f-4428-9a33-deba0c63d5d1.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/e64a4499-1c08-4fa0-b47a-63895da47fc7.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/2571bbf8-d9fa-41a7-ba95-40e83c9510d5.pdf,YES,YES,YES,YES,YES,YES,AWVT,YES,AWVT,YES,YES,YES,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58981,36.,81,"An ordinance amending Chapter 18, “Municipal Solid Wastes,” of the Dallas City Code by amending Article V; (1) providing revised storage, license, and record keeping requirements and establishing training requirements for tire businesses; (2) providing a penalty not to exceed $2,000.00; (3) providing a saving clause; (4) providing a severability clause; and (5) providing an effective date - Financing: No cost consideration to the City (This item was deferred on August 10, 2022)",22-1836,ITEMS FOR FURTHER CONSIDERATION,Approved,11671,"An ordinance amending Chapter 18, “Municipal Solid Wastes,” of the Dallas City Code by amending Article V; (1) providing revised storage, license, and record keeping requirements and establishing training requirements for tire businesses; (2) providing a penalty not to exceed $2,000.00; (3) providing a saving clause; (4) providing a severability clause; and (5) providing an effective date - Financing: No cost consideration to the City (This item was deferred on August 10, 2022)",2022-08-12,22-1628; APPROVED; ORDINANCE 32334,Department of Code Compliance (CCS),Department of Code Compliance,1,Socrata Roll Call,,,,,0,36,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/f17bcf01-0e8a-40db-b08a-471311400ab1.pdf,YES,YES,YES,YES,AWVT,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58983,37.,83,"A resolution adopting the City’s Federal Legislative Program for the 118th Session of the United States Congress - Financing: No cost consideration to the City (This item was deferred on September 28, 2022)",22-2332,ITEMS FOR FURTHER CONSIDERATION,Approved,12162,"A resolution adopting the City’s Federal Legislative Program for the 118th Session of the United States Congress - Financing: No cost consideration to the City (This item was deferred on September 28, 2022)",2022-09-29,22-1629; APPROVED,Office of Government Affairs (OGA),Office of Government Affairs,1,Socrata Roll Call,,,,,0,37,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/76b63abe-9b9f-4351-8909-0cc8301ad456.docx,YES,YES,YES,YES,AWVT,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58984,38.,84,"A resolution to authorize payment of annual membership fees to (1) National League of Cities in the amount of $38,384.00; (2) Texas Municipal League in the amount of $59,542.00; (3) United States Conference of Mayors in the amount of $40,235.00; (4) Dallas Regional Mobility Coalition in the amount of $25,000.00; and (5) TEX-21 in the amount of $25,000.00 - Total not to exceed $188,161.00 - Financing: General Fund (subject to annual appropriations) (This item was deferred on September 28, 2022)",22-2334,ITEMS FOR FURTHER CONSIDERATION,Approved as Amended,12164,"A resolution to authorize payment of annual membership fees to (1) National League of Cities in the amount of $38,384.00; (2) Texas Municipal League in the amount of $59,542.00; (3) United States Conference of Mayors in the amount of $40,235.00; (4) Dallas Regional Mobility Coalition in the amount of $25,000.00; and (5) TEX-21 in the amount of $25,000.00 - Total not to exceed $188,161.00 - Financing: General Fund (subject to annual appropriations) (This item was deferred on September 28, 2022)",2022-09-29,22-1630; APPROVED AS AMENDED,Office of Government Affairs (OGA),Office of Government Affairs,1,Socrata Roll Call,,,,,0,38,AGENDA,AMENDED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/51f35cb8-4502-4752-8ac2-779efe0f5ef9.docx,YES,YES,YES,YES,AWVT,YES,YES,YES,AWVT,YES,AWVT,YES,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58985,39.,85,"Authorize a personal services contract with Burkland Consulting, LLC for state legislative and information services for the period November 1, 2022 through September 30, 2023 - Not to exceed $50,000.00 - Financing:  Dallas Water Utilities Fund (This item was deferred on September 28, 2022)",22-2336,ITEMS FOR FURTHER CONSIDERATION,Approved,12166,"Authorize a personal services contract with Burkland Consulting, LLC for state legislative and information services for the period November 1, 2022 through September 30, 2023 - Not to exceed $50,000.00 - Financing:  Dallas Water Utilities Fund (This item was deferred on September 28, 2022)",2022-09-29,22-1631; APPROVED,Office of Government Affairs (OGA),Office of Government Affairs,1,Socrata Roll Call,,,,,0,39,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/22176160-94b4-4666-80b8-11fa0f6d7d81.docx,YES,YES,YES,YES,AWVT,YES,YES,YES,AWVT,YES,AWVT,YES,YES,YES,YES
2108,2022-10-26,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",58986,40.,86,"Authorize a personal services contract with Campos Consulting Group for state legislative and information services for the period November 1, 2022 through September 30, 2023 - Not to exceed $60,000.00 - Financing:  General Fund (subject to annual appropriations) (This item was deferred on September 28, 2022)",22-2337,ITEMS FOR FURTHER CONSIDERATION,Approved,12167,"Authorize a personal services contract with Campos Consulting Group for state legislative and information services for the period November 1, 2022 through September 30, 2023 - Not to exceed $60,000.00 - Financing:  General Fund (subject to annual appropriations) (This item was deferred on September 28, 2022)",2022-09-29,22-1632; APPROVED,Office of Government Affairs (OGA),Office of Government Affairs,1,Socrata Roll Call,,,,,0,40,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/10/2108_A_City_Council_22-10-26_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/102622Min.pdf,https://dallastx.new.swagit.com/videos/201982,https://cityofdallas.legistar1.com/cityofdallas/attachments/a4f476ea-2da3-4438-8ea4-e41485ac9578.docx,YES,YES,YES,YES,YES,YES,YES,YES,AWVT,YES,YES,YES,YES,YES,YES
