event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Medrano,Adam Bazaldua,B. Adam McGough,Cara Mendelsohn,Carolyn King Arnold,Casey Thomas II,Chad West,David Blewett,Eric Johnson,Jaime Resendez,Jennifer S.  Gates,Lee M. Kleinman,Omar Narvaez,Paula Blackmon,Tennell Atkins
1831,2020-05-27,9:00 AM,City Council,"Council Chambers, City Hall",37250,4.,21,"An ordinance authorizing the issuance and sale of City of Dallas, Texas Waterworks and Sewer System Revenue Refunding Bonds, Series 2020C and Taxable Series 2020D in a principal amount not to exceed $726,000,000; establishing parameters regarding the sale of the bonds; approving the execution of agreements in connection with the sale of the bonds; and all other matters related thereto - Cost Nnot to exceed $1,441,666 - Financing: Water Utilities Current Funds",20-906,CONSENT AGENDA,Corrected; Approved,5839,"An ordinance authorizing the issuance and sale of City of Dallas, Texas Waterworks and Sewer System Revenue Refunding Bonds, Series 2020C and Taxable Series 2020D in a principal amount not to exceed $726,000,000; establishing parameters regarding the sale of the bonds; approving the execution of agreements in connection with the sale of the bonds; and all other matters related thereto - Cost Nnot to exceed $1,441,666 - Financing: Water Utilities Current Funds",2020-05-01,20-0806; CORRECTED; APPROVED; ORDINANCE NOS. 31536 AND 31537,City Controller's Office (CCO),City Controller's Office,1,Socrata Roll Call,,,,,0,4,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/5/1831_A_City_Council_20-05-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/052720MIn.pdf,https://dallastx.new.swagit.com/videos/201929,https://cityofdallas.legistar1.com/cityofdallas/attachments/722a25ee-db23-4913-b013-da5a5adb6815.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/c6bb8398-096e-4292-9d5d-ce1cd2929a14.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/66984c59-f66a-4e7f-8bb5-0bb4a1286e35.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1831,2020-05-27,9:00 AM,City Council,"Council Chambers, City Hall",37255,5.,23,"Authorize a construction contract to provide construction services for the Reconstruction of Runway 13R/31L and Taxiway C Phase I Project at Dallas Love Field - Flatiron Constructions, Inc., lowest responsible bidder of four - Not to exceed $124,279,998.00 - Financing: Aviation Passenger Facility Charge - Near Term Projects Fund",20-727,CONSENT AGENDA,Deleted,5660,"Authorize a construction contract to provide construction services for the Reconstruction of Runway 13R/31L and Taxiway C Phase I Project at Dallas Love Field - Flatiron Constructions, Inc., lowest responsible bidder of four - Not to exceed $124,279,998.00 - Financing: Aviation Passenger Facility Charge - Near Term Projects Fund",2020-04-06,20-0807; DELETED,Department of Aviation (AVI),Department of Aviation,,Socrata Roll Call,,,,,0,5,AGENDA,DELETED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/5/1831_A_City_Council_20-05-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/052720MIn.pdf,https://dallastx.new.swagit.com/videos/201929,https://cityofdallas.legistar1.com/cityofdallas/attachments/32b3d9b9-8f11-449d-9ad7-2573af97f563.doc|https://cityofdallas.legistar1.com/cityofdallas/attachments/22791524-09b5-447a-8fb7-29669bf104b1.pdf,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1831,2020-05-27,9:00 AM,City Council,"Council Chambers, City Hall",37256,6.,24,"Authorize Supplemental Agreement No. 1 to the professional services contract with HNTB Corporation to provide full time on-site construction support services for the Reconstruction of Runway 13R/31L Project at Dallas Love Field - Not to exceed $4,869,144.00, from $5,096,677.00 to $9,965,821.00 - Financing: Aviation Passenger Facility Charge - Near Term Projects Fund",20-730,CONSENT AGENDA,Approved,5663,"Authorize Supplemental Agreement No. 1 to the professional services contract with HNTB Corporation to provide full time on-site construction support services for the Reconstruction of Runway 13R/31L Project at Dallas Love Field - Not to exceed $4,869,144.00, from $5,096,677.00 to $9,965,821.00 - Financing: Aviation Passenger Facility Charge - Near Term Projects Fund",2020-04-07,20-0808; APPROVED,Department of Aviation (AVI),Department of Aviation,1,Socrata Roll Call,,,,,0,6,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/5/1831_A_City_Council_20-05-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/052720MIn.pdf,https://dallastx.new.swagit.com/videos/201929,https://cityofdallas.legistar1.com/cityofdallas/attachments/6fc1adb0-1e50-44da-9424-1a5d8a6c0f10.doc|https://cityofdallas.legistar1.com/cityofdallas/attachments/a6209740-ae15-44c4-8485-8d52da0a1b6d.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1831,2020-05-27,9:00 AM,City Council,"Council Chambers, City Hall",37498,7.,26,"Authorize the (1) acceptance of a grant from PetSmart Charities Inc. to be used for expenses related to the City of Dallas at-risk shelter animals affected by COVID-19 for the Department of Dallas Animal Services in the amount of $20,000.00 for six months from the execution of the agreement; (2) receipt and deposit of grant funds in an amount not to exceed $20,000.00 in the PetSmart COVID-19 At Risk Shelter Animals Fund; (3) establishment of appropriations in an amount not to exceed $20,000.00 in the PetSmart COVID-19 At Risk Shelter Animals Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Not to exceed $20,000.00 - Financing: PetSmart Charities Inc. Grant Funds",20-975,CONSENT AGENDA,Approved,5907,"Authorize the (1) acceptance of a grant from PetSmart Charities Inc. to be used for expenses related to the City of Dallas at-risk shelter animals affected by COVID-19 for the Department of Dallas Animal Services in the amount of $20,000.00 for six months from the execution of the agreement; (2) receipt and deposit of grant funds in an amount not to exceed $20,000.00 in the PetSmart COVID-19 At Risk Shelter Animals Fund; (3) establishment of appropriations in an amount not to exceed $20,000.00 in the PetSmart COVID-19 At Risk Shelter Animals Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Not to exceed $20,000.00 - Financing: PetSmart Charities Inc. Grant Funds",2020-05-11,20-0809; APPROVED,Department of Dallas Animal Services (DAS),Department of Dallas Animal Services,1,Socrata Roll Call,,,,,0,7,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/5/1831_A_City_Council_20-05-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/052720MIn.pdf,https://dallastx.new.swagit.com/videos/201929,https://cityofdallas.legistar1.com/cityofdallas/attachments/35db0354-8345-4141-bb14-34b37093c172.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1831,2020-05-27,9:00 AM,City Council,"Council Chambers, City Hall",37258,8.,29,"Authorize (1) the sale of up to 25 Land Transfer lots, to be part of a master plan for the development of up to 50 single family homes, 25 on Developer-owned lots and 25 on Land Transfer lots identified as Mill City clusters 4 and 6, to Good Urban Development, LLC and/or its affiliates (Developer), subject to restrictive covenants, a right of reverter, and execution of all necessary documents pursuant to the City’s Land Transfer Program and the New Construction and Substantial Rehabilitation Program; (2) the release of all non-tax City liens, notices, or orders that were filed on the 25 Land Transfer lots prior or subsequent to the deeds transferring the lots to the City of Dallas; and (3) execution of a conditional grant agreement with Developer in an amount not to exceed $2,000,000.00 in 2017 General Obligation Bond Funds for public infrastructure and construction costs of up to 50 single family homes, approved as to form by the City Attorney, An “affiliate” shall be an individual or entity that is either a parent company to the Developer or a subsidiary of the Developer - Not to exceed $2,000,000.00 - Financing: ECO (I) Fund (2017 General Obligation Bond Fund)",19-1812,CONSENT AGENDA,Postponed,4702,"Authorize (1) the sale of up to 25 Land Transfer lots, to be part of a master plan for the development of up to 50 single family homes, 25 on Developer-owned lots and 25 on Land Transfer lots identified as Mill City clusters 4 and 6, to Good Urban Development, LLC and/or its affiliates (Developer), subject to restrictive covenants, a right of reverter, and execution of all necessary documents pursuant to the City’s Land Transfer Program and the New Construction and Substantial Rehabilitation Program; (2) the release of all non-tax City liens, notices, or orders that were filed on the 25 Land Transfer lots prior or subsequent to the deeds transferring the lots to the City of Dallas; and (3) execution of a conditional grant agreement with Developer in an amount not to exceed $2,000,000.00 in 2017 General Obligation Bond Funds for public infrastructure and construction costs of up to 50 single family homes, approved as to form by the City Attorney, An “affiliate” shall be an individual or entity that is either a parent company to the Developer or a subsidiary of the Developer - Not to exceed $2,000,000.00 - Financing: ECO (I) Fund (2017 General Obligation Bond Fund)",2019-11-04,20-0810; POSTPONED BY COUNCILMEMBER WEST,Housing & Neighborhood Revitalization (HOU),Department of Housing & Neighborhood Revitalization,,Socrata Roll Call,,,,,0,8,AGENDA,OTHER POSTPONED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/5/1831_A_City_Council_20-05-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/052720MIn.pdf,https://dallastx.new.swagit.com/videos/201929,https://cityofdallas.legistar1.com/cityofdallas/attachments/6c145833-684f-4adc-86e8-6502b03f42d2.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/1d334fcf-d7f4-4c43-acf2-8f3e9a4cc8fd.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/71000fea-8782-419e-93d7-c10beb230075.pdf,YES,YES,YES,NO,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1831,2020-05-27,9:00 AM,City Council,"Council Chambers, City Hall",37261,9.,30,"Authorize (1) the sale of up to 17 Land Transfer lots, for up to 35 rental units, identified as Bonton Land Transfer cluster 2, to Notre Dame Place, Inc. and/or its affiliates (Developer), subject to restrictive covenants, a right of reverter, pursuant to the City’s Land Transfer Program and the New Construction and Substantial Rehabilitation Program; (2) the release of all non-tax City liens, notices, or orders that were filed on the 17 Land Transfer lots prior or subsequent to the deeds transferring the lots to the City of Dallas; and (3) execution of a conditional grant agreement with Developer in an amount not to exceed $730,072.00 in 2017 General Obligation Bond Funds for public infrastructure and construction costs for up to 35 rental units, approved as to form by the City Attorney, an “affiliate” shall be an individual or entity that is either a parent company to the Developer or a subsidiary of the Developer - Not to exceed $730,072.00 - Financing: ECO (I) Fund (2017 General Obligation Bond Fund)",20-649,CONSENT AGENDA,Approved as an Individual Item,5582,"Authorize (1) the sale of up to 17 Land Transfer lots, for up to 35 rental units, identified as Bonton Land Transfer cluster 2, to Notre Dame Place, Inc. and/or its affiliates (Developer), subject to restrictive covenants, a right of reverter, pursuant to the City’s Land Transfer Program and the New Construction and Substantial Rehabilitation Program; (2) the release of all non-tax City liens, notices, or orders that were filed on the 17 Land Transfer lots prior or subsequent to the deeds transferring the lots to the City of Dallas; and (3) execution of a conditional grant agreement with Developer in an amount not to exceed $730,072.00 in 2017 General Obligation Bond Funds for public infrastructure and construction costs for up to 35 rental units, approved as to form by the City Attorney, an “affiliate” shall be an individual or entity that is either a parent company to the Developer or a subsidiary of the Developer - Not to exceed $730,072.00 - Financing: ECO (I) Fund (2017 General Obligation Bond Fund)",2020-03-25,20-0811; APPROVED AS AN INDIVIDUAL ITEM,Housing & Neighborhood Revitalization (HOU),Department of Housing & Neighborhood Revitalization,1,Socrata Roll Call,,,,,0,9,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/5/1831_A_City_Council_20-05-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/052720MIn.pdf,https://dallastx.new.swagit.com/videos/201929,https://cityofdallas.legistar1.com/cityofdallas/attachments/19ae6098-e96e-4cd9-b8b6-cad28de1efdc.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/baad8d69-875b-4774-90d5-7f8a6cc49525.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/2206d45f-14f6-4069-b095-e2652b1c1739.pdf,YES,YES,YES,NO,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1831,2020-05-27,9:00 AM,City Council,"Council Chambers, City Hall",37260,10.,31,"Authorize a second amendment to the loan agreement with East Dallas Community Organization for the development of ten single-family homes for the Scattered Sites Project to: (1) reduce the HOME  Investment  Partnerships  Program  (HOME) loan  amount  from  $652,188.00 to $424,677.44, the new total loan amount is $424,677.44; (2) reduce the number of HOME-funded single-family homes from nine to six; and (3) reduce the Neighborhood Stabilization Program amount from $55,020.00 to $47,520.00, the new total amount is $47,520.00 - Financing: No cost consideration to the City",20-648,CONSENT AGENDA,Approved,5581,"Authorize a second amendment to the loan agreement with East Dallas Community Organization for the development of ten single-family homes for the Scattered Sites Project to: (1) reduce the HOME  Investment  Partnerships  Program  (HOME) loan  amount  from  $652,188.00 to $424,677.44, the new total loan amount is $424,677.44; (2) reduce the number of HOME-funded single-family homes from nine to six; and (3) reduce the Neighborhood Stabilization Program amount from $55,020.00 to $47,520.00, the new total amount is $47,520.00 - Financing: No cost consideration to the City",2020-03-25,20-0812; APPROVED,Housing & Neighborhood Revitalization (HOU),Department of Housing & Neighborhood Revitalization,1,Socrata Roll Call,,,,,0,10,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/5/1831_A_City_Council_20-05-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/052720MIn.pdf,https://dallastx.new.swagit.com/videos/201929,https://cityofdallas.legistar1.com/cityofdallas/attachments/702aa10a-8180-407f-b9bb-b771c6b9fc2c.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1831,2020-05-27,9:00 AM,City Council,"Council Chambers, City Hall",37263,11.,33,"Authorize an Interlocal Agreement with Dallas County to allow for use of the City’s Computer-Aided Dispatch System infrastructure through December 31, 2020 with three one-year renewal options - Revenue:  911 System Operations Fund $142,500 as one-time upfront cost; yearly revenue amount will be determined once Technical Design and Support Model is developed and mutually agreed upon by both parties",20-925,CONSENT AGENDA,Approved,5857,"Authorize an Interlocal Agreement with Dallas County to allow for use of the City’s Computer-Aided Dispatch System infrastructure through December 31, 2020 with three one-year renewal options - Revenue:  911 System Operations Fund $142,500 as one-time upfront cost; yearly revenue amount will be determined once Technical Design and Support Model is developed and mutually agreed upon by both parties",2020-05-04,,Department of Information and Technology Services (DSV),Department of Information and Technology Services,1,Socrata Roll Call,,,,,0,11,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/5/1831_A_City_Council_20-05-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/052720MIn.pdf,https://dallastx.new.swagit.com/videos/201929,https://cityofdallas.legistar1.com/cityofdallas/attachments/92864663-e348-4287-8d07-5757b3d85a58.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/afe7cb32-4571-4cbf-a16f-6af155d7bc08.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1831,2020-05-27,9:00 AM,City Council,"Council Chambers, City Hall",37265,12.,35,"Authorize a construction contract for the reconstruction of Street Reconstruction Group 17-5007 (list attached to the Agenda Information Sheet) - Estrada Concrete Company, LLC, lowest responsible bidder of seven - Not to exceed $1,774,658.50 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Funds) ($1,125,978.00), Water Capital Improvement D Fund ($313,318.00), Water Construction Fund ($12,850.00), Wastewater Capital Improvement E Fund ($294,612.50), and Wastewater Construction Fund ($27,900.00)",20-249,CONSENT AGENDA,Approved,5182,"Authorize a construction contract for the reconstruction of Street Reconstruction Group 17-5007 (list attached to the Agenda Information Sheet) - Estrada Concrete Company, LLC, lowest responsible bidder of seven - Not to exceed $1,774,658.50 - Financing: Street and Transportation (A) Fund (2017 General Obligation Bond Funds) ($1,125,978.00), Water Capital Improvement D Fund ($313,318.00), Water Construction Fund ($12,850.00), Wastewater Capital Improvement E Fund ($294,612.50), and Wastewater Construction Fund ($27,900.00)",2020-01-29,20-0814; APPROVED,Department of Public Works (PBW),Department of Public Works,1,Socrata Roll Call,,,,,0,12,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/5/1831_A_City_Council_20-05-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/052720MIn.pdf,https://dallastx.new.swagit.com/videos/201929,https://cityofdallas.legistar1.com/cityofdallas/attachments/eb030200-1026-45d6-8c2b-bf2d8552e6b8.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/261c60d5-1b40-4cbf-9503-1a5635e025f4.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/6c428f83-c982-4510-8c2c-a98190f513f0.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1831,2020-05-27,9:00 AM,City Council,"Council Chambers, City Hall",37276,13.,38,"Authorize a two-year ground lease agreement with Martha Morguloff and Danna Morguloff-Hayden for approximately 17,150 square feet of land located at 5807 Royal Lane, to be used as a temporary location for Fire Station No. 41 for the period August 1, 2020 through July 31, 2022 - Not to exceed $24,000.00 - Financing: General Fund (subject to annual appropriations)",20-582,CONSENT AGENDA,Approved,5515,"Authorize a two-year ground lease agreement with Martha Morguloff and Danna Morguloff-Hayden for approximately 17,150 square feet of land located at 5807 Royal Lane, to be used as a temporary location for Fire Station No. 41 for the period August 1, 2020 through July 31, 2022 - Not to exceed $24,000.00 - Financing: General Fund (subject to annual appropriations)",2020-03-19,20-0815; APPROVED,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,13,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/5/1831_A_City_Council_20-05-27_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/052720MIn.pdf,https://dallastx.new.swagit.com/videos/201929,https://cityofdallas.legistar1.com/cityofdallas/attachments/dea27356-8084-4666-b880-4bed4b6dede1.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/b1df2567-a6cf-454e-b684-0743f79ba48d.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
