event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam Bazaldua,Adam McGough,Cara Mendelsohn,Carolyn King Arnold,Casey Thomas II,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jesse Moreno,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell Atkins
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50324,,9,ZONING,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,,,,,,,,,,,,,,,
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50325,,10,PUBLIC HEARINGS AND RELATED ACTIONS,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,,,,,,,,,,,,,,,
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50326,,11,"

NOTE: A revised order of business may be posted prior to the date of the council meeting if necessary.",,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,,,,,,,,,,,,,,,
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50327,,12,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,,,,,,,,,,,,,,,
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50328,,13,Invocation and Pledge of Allegiance ,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,,,,,,,,,,,,,,,
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50329,,14,Agenda Item/Open Microphone Speakers,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,,,,,,,,,,,,,,,
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50330,,15,VOTING AGENDA,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,,,,,,,,,,,,,,,
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50480,1.,16,"Approval of Minutes of the December 8, 2021 City Council Meeting",22-30,VOTING AGENDA,Approved,9849,"Approval of Minutes of the December 8, 2021 City Council Meeting",2021-11-22,22-0112; APPROVED,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,1,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50331,,17,CONSENT AGENDA,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,,,,,,,,,,,,,,,
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50332,,18,Building Services Department,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,,,,,,,,,,,,,,,
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50334,2.,19,"Authorize a construction services contract for interior and exterior restoration of the Juanita J. Craft Civil Rights House located at 2618 Warren Avenue with Nouveau Technology Services. L.P. dba Nouveau Construction and Technology Services, L.P. through Sourcewell Contract TX-NT-101619-NCT - Not to exceed $1,137,298.03 - Financing:  Juanita Craft Civil Rights House & Memorial Garden  Fund ($272,372.00), Capital Construction Fund ($350,879.96), Park and Recreation Facilities Fund (2006 General Obligation Bond Fund) ($54,046.07), and Gifts & Donations Fund ($460,000.00)",22-168,CONSENT AGENDA,Approved,9739,"Authorize a construction services contract for interior and exterior restoration of the Juanita J. Craft Civil Rights House located at 2618 Warren Avenue with Nouveau Technology Services. L.P. dba Nouveau Construction and Technology Services, L.P. through Sourcewell Contract TX-NT-101619-NCT - Not to exceed $1,137,298.03 - Financing:  Juanita Craft Civil Rights House & Memorial Garden  Fund ($272,372.00), Capital Construction Fund ($350,879.96), Park and Recreation Facilities Fund (2006 General Obligation Bond Fund) ($54,046.07), and Gifts & Donations Fund ($460,000.00)",2021-11-02,22-0114; APPROVED,Building Services Department (BSD),Building Services Department,1,Socrata Roll Call,,,,,0,2,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,https://cityofdallas.legistar1.com/cityofdallas/attachments/451524ab-08a7-420e-831f-90a71b19fdd3.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/ff8d1fc0-ab72-4935-b74f-8244f023cc40.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50333,3.,20,"Authorize a construction services contract for waterproofing and roof replacement for the Audelia Road Branch Library located at 10045 Audelia Road with Garland/DBS, Inc.  through OMNIA Cooperative Purchasing Contract No. PW1925 - Not to exceed $464,608.00 - Financing:  Capital Construction Fund",22-127,CONSENT AGENDA,Approved,9007,"Authorize a construction services contract for waterproofing and roof replacement for the Audelia Road Branch Library located at 10045 Audelia Road with Garland/DBS, Inc.  through OMNIA Cooperative Purchasing Contract No. PW1925 - Not to exceed $464,608.00 - Financing:  Capital Construction Fund",2021-08-02,22-0115; APPROVED,Building Services Department (BSD),Building Services Department,1,Socrata Roll Call,,,,,0,3,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,https://cityofdallas.legistar1.com/cityofdallas/attachments/cb30c2ad-f4a4-4356-8175-e77689fe96f4.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/dc574332-634b-42d0-867e-4b0ed3a273c3.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50335,4.,21,"Authorize a two-year construction services contract, with two one-year renewal options for job order contracting for waterproofing and roofing repairs, replacements, alterations and improvements with Chamberlin Dallas, LLC through The Interlocal Purchasing System Contract No. 21060302 - Not to exceed $4,000,000.00 - Financing:  Capital Construction Fund (subject to annual appropriations)",22-129,CONSENT AGENDA,Approved,9757,"Authorize a two-year construction services contract, with two one-year renewal options for job order contracting for waterproofing and roofing repairs, replacements, alterations and improvements with Chamberlin Dallas, LLC through The Interlocal Purchasing System Contract No. 21060302 - Not to exceed $4,000,000.00 - Financing:  Capital Construction Fund (subject to annual appropriations)",2021-11-05,22-0116; APPROVED,Building Services Department (BSD),Building Services Department,1,Socrata Roll Call,,,,,0,4,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,https://cityofdallas.legistar1.com/cityofdallas/attachments/4efaf276-71ec-4bb3-9698-a8bec897a3e7.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50336,5.,22,"Authorize Supplemental Agreement No. 1 to the service a service contract with LJ Power, Inc. for facility electrical infrastructure upgrades and sitework for the installation of eight generators at designated City facilities through The Local Government Purchasing Cooperative Contract No. 577-18 657-21 - Not to exceed $1,651,461.00, from $1,627,633.50 to $3,279,094.50 - Financing:  Capital Construction Fund",22-113,CONSENT AGENDA,Corrected; Approved,9959,"Authorize Supplemental Agreement No. 1 to the service a service contract with LJ Power, Inc. for facility electrical infrastructure upgrades and sitework for the installation of eight generators at designated City facilities through The Local Government Purchasing Cooperative Contract No. 577-18 657-21 - Not to exceed $1,651,461.00, from $1,627,633.50 to $3,279,094.50 - Financing:  Capital Construction Fund",2021-12-08,22-0117; CORRECTED; APPROVED,Building Services Department (BSD),Building Services Department,1,Socrata Roll Call,,,,,0,5,AGENDA,APPROVED CORRECTED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,https://cityofdallas.legistar1.com/cityofdallas/attachments/fa632c7f-b000-448b-a9ed-f9977ddd6ab0.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/881cf807-e54d-4d61-a8c5-9bc113a864f6.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50337,,23,City Attorney's Office,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,,,,,,,,,,,,,,,
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50338,6.,24,"Authorize settlement of claims filed by Plaintiffs Jose Gomez in the amount of $60,000.00 and Sonia Lopez in the amount of $90,000.00 in the lawsuit styled Jose Gomez, et al. v. City of Dallas, Cause No. DC-21-03299 - Total not to exceed $150,000.00 - Financing:  Liability Reserve Fund",22-60,CONSENT AGENDA,Approved,9906,"Authorize settlement of claims filed by Plaintiffs Jose Gomez in the amount of $60,000.00 and Sonia Lopez in the amount of $90,000.00 in the lawsuit styled Jose Gomez, et al. v. City of Dallas, Cause No. DC-21-03299 - Total not to exceed $150,000.00 - Financing:  Liability Reserve Fund",2021-11-29,22-0118; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,6,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,https://cityofdallas.legistar1.com/cityofdallas/attachments/7a924eb1-0309-4c4b-aa3f-195dca6827e9.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50340,7.,25,"Authorize settlement of the claim filed by Texas Standard Construction, Ltd. in the lawsuit styled Texas Standard Construction, Ltd. v. City of Dallas, Cause No. DC-20-08079 - Not to exceed $190,000.00 - Financing:  Liability Reserve Fund",22-165,CONSENT AGENDA,Approved,10011,"Authorize settlement of the claim filed by Texas Standard Construction, Ltd. in the lawsuit styled Texas Standard Construction, Ltd. v. City of Dallas, Cause No. DC-20-08079 - Not to exceed $190,000.00 - Financing:  Liability Reserve Fund",2021-12-15,22-0119; APPROVED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,7,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,https://cityofdallas.legistar1.com/cityofdallas/attachments/3e4e2830-25e0-43e8-9de0-8fd7d747bd99.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50343,,26,Department of Aviation,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,,,,,,,,,,,,,,,
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50346,8.,27,"Authorize an amendment to the concession contract with Air Star-Bush-LTS Marquis DAL, LLC, a Dallas Love Field food and beverage concessionaire to (1) exercise both one-year renewal terms for Maggiano’s Little Italy; and (2) add two extension years to the contract - Estimated Revenue:  Aviation Fund $121,500.00",22-180,CONSENT AGENDA,Approved,10026,"Authorize an amendment to the concession contract with Air Star-Bush-LTS Marquis DAL, LLC, a Dallas Love Field food and beverage concessionaire to (1) exercise both one-year renewal terms for Maggiano’s Little Italy; and (2) add two extension years to the contract - Estimated Revenue:  Aviation Fund $121,500.00",2021-12-17,22-0120;  APPROVED,Department of Aviation (AVI),Department of Aviation,1,Socrata Roll Call,,,,,0,8,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,https://cityofdallas.legistar1.com/cityofdallas/attachments/3cc82b4e-30fc-45b6-94ec-5349ee6fb1c8.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50485,,28,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,,,,,,,,,,,,,,,
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50345,9.,29,"Authorize the first of two, five-year lease renewal options to the existing lease agreement with Mockingbird Partners, L.P. effective February 1, 2022 - Not to exceed $2,069,140.65 - Financing: Aviation Fund (subject to annual appropriations)",22-178,CONSENT AGENDA,Approved,10024,"Authorize the first of two, five-year lease renewal options to the existing lease agreement with Mockingbird Partners, L.P. effective February 1, 2022 - Not to exceed $2,069,140.65 - Financing: Aviation Fund (subject to annual appropriations)",2021-12-17,22-0121; APPROVED,Department of Aviation (AVI),Department of Aviation,1,Socrata Roll Call,,,,,0,9,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,https://cityofdallas.legistar1.com/cityofdallas/attachments/754949db-3881-4ce9-8638-4ef50a463594.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/72c27fa9-a9f2-494d-a779-a30aeb601ed5.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50347,,30,Department of Dallas Animal Services,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,,,,,,,,,,,,,,,
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50348,10.,31,"Authorize the (1) acceptance of a grant from Better Cities for Pets, for the Keeping People and Pets Together Program in the amount of $20,000.00, to be used to renovate the pavilion that is used as a multi-functional space for pets and potential adopters to meet during the grant period of January 17, 2022 through July 29, 2022; (2) establishment of appropriations in an amount not to exceed $20,000.00 in the Better Cities for Pets January 2022 Keeping People and Pets Together Fund; and (3) receipt and deposit of funds in an amount not to exceed $20,000.00 in the Better Cities for Pets January 2022 Keeping People and Pets Together Fund - Not to exceed $20,000.00 - Financing: Better Cities for Pets Grant Funds",22-10,CONSENT AGENDA,Approved,9691,"Authorize the (1) acceptance of a grant from Better Cities for Pets, for the Keeping People and Pets Together Program in the amount of $20,000.00, to be used to renovate the pavilion that is used as a multi-functional space for pets and potential adopters to meet during the grant period of January 17, 2022 through July 29, 2022; (2) establishment of appropriations in an amount not to exceed $20,000.00 in the Better Cities for Pets January 2022 Keeping People and Pets Together Fund; and (3) receipt and deposit of funds in an amount not to exceed $20,000.00 in the Better Cities for Pets January 2022 Keeping People and Pets Together Fund - Not to exceed $20,000.00 - Financing: Better Cities for Pets Grant Funds",2021-10-28,22-0122; APPROVED,Department of Dallas Animal Services (DAS),Department of Dallas Animal Services,1,Socrata Roll Call,,,,,0,10,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,https://cityofdallas.legistar1.com/cityofdallas/attachments/2866158b-b07d-4a3e-92d1-46bc76a8537d.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2067,2022-01-12,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",50349,,32,Department of Equipment and Fleet Management ,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2022/1/2067_A_City_Council_22-01-12_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2022/011222Min.pdf,https://dallastx.new.swagit.com/videos/201964,,,,,,,,,,,,,,,,
