event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam Bazaldua,Adam McGough,Cara Mendelsohn,Carolyn King  Arnold,Casey Thomas II,Chad West,Eric Johnson,Gay Donnell Willis,Jaime Resendez,Jaynie Shultz,Jesse Moreno,Omar Narvaez,Paul Ridley,Paula Blackmon,Tennell Atkins
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",62016,19.,44,"Authorize a construction services contract for Warranted Traffic Signal Installations - Cotton Belt Signals to reconstruct traffic signals at the following intersections: La Manga Drive at Hillcrest Road; Campbell Road at Meandering Way; and Coit Road at McCallum Boulevard - Durable Specialties, Inc., lowest responsible bidder of three - Not to exceed $1,511,589.00 - Financing: Transportation Special Projects Fund ($464,000.00) and DART Transportation Projects Fund ($1,047,589.00)",23-120,CONSENT AGENDA,Approved,12846,"Authorize a construction services contract for Warranted Traffic Signal Installations - Cotton Belt Signals to reconstruct traffic signals at the following intersections: La Manga Drive at Hillcrest Road; Campbell Road at Meandering Way; and Coit Road at McCallum Boulevard - Durable Specialties, Inc., lowest responsible bidder of three - Not to exceed $1,511,589.00 - Financing: Transportation Special Projects Fund ($464,000.00) and DART Transportation Projects Fund ($1,047,589.00)",2022-12-20,23-0181; APPROVED,Department of Transportation (TRN),Department of Transportation,1,Socrata Roll Call,,,,,0,19,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/2d456a84-c31d-4418-ba78-2f274f7b94fd.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/ebb4ce1f-459c-426a-aca1-6f2c6bd7a229.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61891,20.,47,"Authorize a ratification of an emergency procurement pursuant to Chapter XXII, Section 4, City Charter; Section 252.002, Texas Local Government Code and Section 10.5.2 of AD 4-5, and reimbursement agreement with the Dallas Museum of Art for reimbursement for professional de-installation, moving, offsite storage, and reinstallation of artwork in the Reeves Galleries of the Dallas Museum of Art to enable facilities repair following the 2022 Severe Weather and Flooding event for the term beginning September 1, 2022 - Not to exceed $595,700.00 - Financing: 2022 Severe Weather and Flooding Fund",23-169,CONSENT AGENDA,Approved,12895,"Authorize a ratification of an emergency procurement pursuant to Chapter XXII, Section 4, City Charter; Section 252.002, Texas Local Government Code and Section 10.5.2 of AD 4-5, and reimbursement agreement with the Dallas Museum of Art for reimbursement for professional de-installation, moving, offsite storage, and reinstallation of artwork in the Reeves Galleries of the Dallas Museum of Art to enable facilities repair following the 2022 Severe Weather and Flooding event for the term beginning September 1, 2022 - Not to exceed $595,700.00 - Financing: 2022 Severe Weather and Flooding Fund",2022-12-28,23-0182; APPROVED,Office of Arts and Culture (OCA),Office of Arts and Culture,1,Socrata Roll Call,,,,,0,20,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/55feae95-a8c7-4432-ae0c-aa7538aa49da.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",62011,21.,49,"Authorize the (1) first amendment to the grant agreement with the U.S. Department of Homeland Security (DHS), Federal Emergency Management Agency passed through the Texas Office of the Governor-Homeland Security Grants Division for the FY 2020 Homeland Security Grant, which includes the Urban Area Security Initiative (UASI) (Federal/State Award ID No. EMW-2020-SS-00054/State Grant No. 2980306, 3418204, 4130201, 3698803, 3176405, and 2980706, CFDA No. 97.067) to accept additional grant funds in the amount of $200,000.00, from $6,547,275.00 to $6,747,275.00 to provide funding for activities related to enhancing preparedness and building capacity to prepare for, prevent and respond to complex coordinated terrorist attacks for the period September 1, 2020 through April 30, 2023; (2) increase in appropriations in an amount not to exceed $200,000.00 in the 2020 Homeland Security-Urban Area Security Initiative 20-22 Fund; (3) receipt and deposit of grant funds in an amount not to exceed $200,000.00 in the 2020 Homeland Security-Urban Area Security Initiative 20-22 Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the agreement - Not to exceed $200,000.00, from $6,547,275.00 to $6,747,275.00 - Financing: U.S. Department of Homeland Security Grant Funds",23-194,CONSENT AGENDA,Approved,12920,"Authorize the (1) first amendment to the grant agreement with the U.S. Department of Homeland Security (DHS), Federal Emergency Management Agency passed through the Texas Office of the Governor-Homeland Security Grants Division for the FY 2020 Homeland Security Grant, which includes the Urban Area Security Initiative (UASI) (Federal/State Award ID No. EMW-2020-SS-00054/State Grant No. 2980306, 3418204, 4130201, 3698803, 3176405, and 2980706, CFDA No. 97.067) to accept additional grant funds in the amount of $200,000.00, from $6,547,275.00 to $6,747,275.00 to provide funding for activities related to enhancing preparedness and building capacity to prepare for, prevent and respond to complex coordinated terrorist attacks for the period September 1, 2020 through April 30, 2023; (2) increase in appropriations in an amount not to exceed $200,000.00 in the 2020 Homeland Security-Urban Area Security Initiative 20-22 Fund; (3) receipt and deposit of grant funds in an amount not to exceed $200,000.00 in the 2020 Homeland Security-Urban Area Security Initiative 20-22 Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the agreement - Not to exceed $200,000.00, from $6,547,275.00 to $6,747,275.00 - Financing: U.S. Department of Homeland Security Grant Funds",2022-12-30,23-0183; APPROVED,Office of Emergency Management (OEM),Office of Emergency Management,1,Socrata Roll Call,,,,,0,21,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/20bdb7d3-14ce-4279-a330-940b386ed360.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61897,22.,52,"Authorize Supplemental Agreement No. 2 to the Contract for Management Services with Bridge Steps dba The Bridge, increasing the total contract in the amount of $181,006.00, from $5,350,284.00 to $5,531.290.00, for the management and all operational responsibility, including the assistance of homeless persons by providing rental assistance in conjunction with support services through the Rapid Rehousing program at the City’s homeless shelter facility for the Office of Homeless Solutions - Not to exceed $181,006.00 - Financing: FY 2021-22 Emergency Solutions Grant",23-74,CONSENT AGENDA,Approved,12800,"Authorize Supplemental Agreement No. 2 to the Contract for Management Services with Bridge Steps dba The Bridge, increasing the total contract in the amount of $181,006.00, from $5,350,284.00 to $5,531.290.00, for the management and all operational responsibility, including the assistance of homeless persons by providing rental assistance in conjunction with support services through the Rapid Rehousing program at the City’s homeless shelter facility for the Office of Homeless Solutions - Not to exceed $181,006.00 - Financing: FY 2021-22 Emergency Solutions Grant",2022-12-14,23-0184; APPROVED,Office of Homeless Solutions (OHS),Office of Homeless Solutions,1,Socrata Roll Call,,,,,0,22,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61901,23.,54,"Authorize a one-year service contract for removal, installation, and purchase of generators for the Department of Aviation - LJ Power, Inc., most advantageous proposer of two - Not to exceed $758,961 - Financing:  Aviation Fund (subject to annual appropriations)",23-157,CONSENT AGENDA,Approved,12883,"Authorize a one-year service contract for removal, installation, and purchase of generators for the Department of Aviation - LJ Power, Inc., most advantageous proposer of two - Not to exceed $758,961 - Financing:  Aviation Fund (subject to annual appropriations)",2022-12-23,23-0185; APPROVED,Office of Procurement Services (POM),Office of Procurement Services,1,Socrata Roll Call,,,,,0,23,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/44eff9a9-7c91-4096-b85f-22d7dc301950.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61905,24.,55,"Authorize a two-year service price agreement for the purchase of bulk anhydrous ammonia and ammonia tank evacuation, cleaning, and inspection services for the Water Utilities Department - Shrieve Chemical Company, lowest responsible bidder of two - Estimated amount of $1,932,060 - Financing:  Dallas Water Utilities Fund (subject to annual appropriations)",23-175,CONSENT AGENDA,Approved,12901,"Authorize a two-year service price agreement for the purchase of bulk anhydrous ammonia and ammonia tank evacuation, cleaning, and inspection services for the Water Utilities Department - Shrieve Chemical Company, lowest responsible bidder of two - Estimated amount of $1,932,060 - Financing:  Dallas Water Utilities Fund (subject to annual appropriations)",2022-12-29,23-0186; APPROVED,Office of Procurement Services (POM),Office of Procurement Services,1,Socrata Roll Call,,,,,0,24,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/ebb256ff-083e-47b2-ada6-b6d7ba68f9f0.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61900,25.,56,"Authorize a five-year service price agreement for industrial, commercial, and institutional water assessments for the Office of Environmental Quality and Sustainability - Alan Plummer and Associates, Inc. dba Plummer Associates, Inc., only bidder - Estimated amount of $971,220 - Financing:  General Fund (subject to annual appropriations)",23-156,CONSENT AGENDA,Approved,12882,"Authorize a five-year service price agreement for industrial, commercial, and institutional water assessments for the Office of Environmental Quality and Sustainability - Alan Plummer and Associates, Inc. dba Plummer Associates, Inc., only bidder - Estimated amount of $971,220 - Financing:  General Fund (subject to annual appropriations)",2022-12-23,23-0187; APPROVED,Office of Procurement Services (POM),Office of Procurement Services,1,Socrata Roll Call,,,,,0,25,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/c8381b9f-2fc2-4dc8-9cf6-5af58fd6db4a.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61908,26.,59,"Authorize a one-year policy for excess workers’ compensation insurance through an Interlocal Agreement with the Texas Municipal League Intergovernmental Risk Pool, and subject to approval by the Executive Board of Texas Municipal League Intergovernmental Risk Pool effective February 1, 2023 through January 31, 2024 - Not to exceed $1,043,280.00 - Financing: Workers’ Compensation Fund",23-79,CONSENT AGENDA,Approved,12805,"Authorize a one-year policy for excess workers’ compensation insurance through an Interlocal Agreement with the Texas Municipal League Intergovernmental Risk Pool, and subject to approval by the Executive Board of Texas Municipal League Intergovernmental Risk Pool effective February 1, 2023 through January 31, 2024 - Not to exceed $1,043,280.00 - Financing: Workers’ Compensation Fund",2022-12-15,23-0188; APPROVED,Office of Risk Management (ORM),Office of Risk Management,1,Socrata Roll Call,,,,,0,26,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/5cc9b1f9-d9e6-4c3c-a1e5-36ffa551310d.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61913,27.,61,"Authorize (1) the use of Cadillac Heights land located near the 2900 block of Cedar Crest Boulevard to include a future park; and (2) Supplemental Agreement No. 4 to the professional services contract with Dunaway Associates, LLC dba Dunaway Associates for design services for the Cadillac Heights Park near the 2900 block of Cedar Crest Boulevard - Not to exceed $747,425.00, from $378,155.00 to $1,125,580.00 - Financing: Park and Recreation Facilities (B) Fund (2017 General Obligation Bond Fund)",23-167,CONSENT AGENDA,Approved,12893,"Authorize (1) the use of Cadillac Heights land located near the 2900 block of Cedar Crest Boulevard to include a future park; and (2) Supplemental Agreement No. 4 to the professional services contract with Dunaway Associates, LLC dba Dunaway Associates for design services for the Cadillac Heights Park near the 2900 block of Cedar Crest Boulevard - Not to exceed $747,425.00, from $378,155.00 to $1,125,580.00 - Financing: Park and Recreation Facilities (B) Fund (2017 General Obligation Bond Fund)",2022-12-27,23-0189; APPROVED,Park & Recreation Department (PKR),Park & Recreation Department,1,Socrata Roll Call,,,,,0,27,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/870dc124-5c83-4b74-9a73-c60de846b25f.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/b09c823d-b727-4e86-900e-3f5b940bfdd0.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/64e7b2eb-84a3-45c1-b363-c30be19ae276.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61912,28.,62,"Authorize an application for the Texas Parks and Wildlife Department Outdoor Recreation Legacy Partnership Grant Program in an amount up to $10,000,000.00 to help establish a new central park in the City’s International District (informally known as the Valley View-Galleria area) in north Dallas - Financing:  No cost consideration to the City (potential future costs, see Fiscal Information)",23-166,CONSENT AGENDA,Approved,12892,"Authorize an application for the Texas Parks and Wildlife Department Outdoor Recreation Legacy Partnership Grant Program in an amount up to $10,000,000.00 to help establish a new central park in the City’s International District (informally known as the Valley View-Galleria area) in north Dallas - Financing:  No cost consideration to the City (potential future costs, see Fiscal Information)",2022-12-27,23-0190; APPROVED,Park & Recreation Department (PKR),Park & Recreation Department,1,Socrata Roll Call,,,,,0,28,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/bdfc7155-3c53-4f2e-95dc-50074cf4caae.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/5b299483-5004-4559-8fbb-e5cf637d421b.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61911,29.,63,"Authorize a construction services contract for the construction of the Fair Park Centennial Building Improvements Project located at 1001 Washington Avenue - Joel Brown & Co., LLC dba J.B. & Co. LLC., lowest responsible bidder of five - Not to exceed $4,697,000.00 - Financing:  Fair Park Improvements (C) Fund (2017 General Obligation Bond Funds) ($4,072,000.00) and Fair Park Capital Reserve Fund ($625,000.00)",23-165,CONSENT AGENDA,Approved,12891,"Authorize a construction services contract for the construction of the Fair Park Centennial Building Improvements Project located at 1001 Washington Avenue - Joel Brown & Co., LLC dba J.B. & Co. LLC., lowest responsible bidder of five - Not to exceed $4,697,000.00 - Financing:  Fair Park Improvements (C) Fund (2017 General Obligation Bond Funds) ($4,072,000.00) and Fair Park Capital Reserve Fund ($625,000.00)",2022-12-27,23-0191; APPROVED,Park & Recreation Department (PKR),Park & Recreation Department,1,Socrata Roll Call,,,,,0,29,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/9f5408e7-553c-4640-9293-ac85be630b00.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/a4c08591-6140-44cd-bee8-e2b68dc0908b.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61914,30.,64,"Authorize an increase in the construction services contract with The Fain Group, Inc. for additional work at the Phase 2 Project at Bachman Regional Aquatic Center located at 2750 Bachman Drive - Not to exceed $622,654.90, from $7,454,303.55 to $8,076,958.45 - Financing: Capital Gifts, Donations and Development Fund",23-168,CONSENT AGENDA,Approved,12894,"Authorize an increase in the construction services contract with The Fain Group, Inc. for additional work at the Phase 2 Project at Bachman Regional Aquatic Center located at 2750 Bachman Drive - Not to exceed $622,654.90, from $7,454,303.55 to $8,076,958.45 - Financing: Capital Gifts, Donations and Development Fund",2022-12-27,23-0192; APPROVED,Park & Recreation Department (PKR),Park & Recreation Department,1,Socrata Roll Call,,,,,0,30,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/54f748d3-dc03-47fd-a0ff-3b7b2aeb2893.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/d2eb5066-ec05-4e95-9be6-974d3b1db7e7.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61910,31.,65,"Authorize an increase in the construction services contract for a job order contract with Metco Engineering dba Metco to provide additional construction services at Willie B Johnson Recreation Center located at 12225 Willowdell Drive - Not to exceed $416,017.00, from $441,930.00 to $857,947.00 - Financing: Park and Recreation Facilities (B) Fund (2017 General Obligation Bond Funds)",23-163,CONSENT AGENDA,Approved,12889,"Authorize an increase in the construction services contract for a job order contract with Metco Engineering dba Metco to provide additional construction services at Willie B Johnson Recreation Center located at 12225 Willowdell Drive - Not to exceed $416,017.00, from $441,930.00 to $857,947.00 - Financing: Park and Recreation Facilities (B) Fund (2017 General Obligation Bond Funds)",2022-12-27,23-0193; APPROVED,Park & Recreation Department (PKR),Park & Recreation Department,1,Socrata Roll Call,,,,,0,31,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/a49043eb-1f6d-4f5e-93e6-637c7e5a00d3.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/c70ab961-1f1d-4b11-8e58-4d52ae430091.DOCX,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61917,32.,67,"Authorize a Local Administrative Agreement Regional Transfer Addendum and a letter of intent with Texas Anti-Gang Center through North Richland Hills for the purpose of purchasing products, equipment or property for the period September 1, 2022 through September 30, 2023 - Financing: No cost consideration to the City (see Fiscal Information)",23-155,CONSENT AGENDA,Approved,12881,"Authorize a Local Administrative Agreement Regional Transfer Addendum and a letter of intent with Texas Anti-Gang Center through North Richland Hills for the purpose of purchasing products, equipment or property for the period September 1, 2022 through September 30, 2023 - Financing: No cost consideration to the City (see Fiscal Information)",2022-12-23,23-0194; APPROVED],Police Department (DPD),Police Department,1,Socrata Roll Call,,,,,0,32,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/7b42e793-f12f-495e-bf8c-25bc4cb5b468.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61920,33.,70,Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office),23-111,ITEMS FOR INDIVIDUAL CONSIDERATION,"Individual, Full Council and Officer Appointments made to Boards and Commissions",12837,Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office),2022-12-19,"23-0195; INDIVIDUAL, FULL COUNCIL AND OFFICER APPOINTMENTS MADE TO BOARDS AND COMMISSIONS",City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,33,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,,YES,YES,YES,YES,YES,YES,ABST,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61929,34.,74,"Authorize Supplemental Agreement No. 2 to the professional services contract with Fanning Harper Martinson Brandt & Kutchin, P.C. to provide additional legal counsel, advice and representation for former Dallas Building Official David Session, in connection with David Session v. Board of Adjustment for the City of Dallas, et al., now styled as Andres “Andrew” Espinoza, in his Official Capacity as the Building Official of the City of Dallas, Texas v. Board of Adjustment for the City of Dallas and TCHDallas2, LLC, Cause No. DC-22-03741, and for Andres ""Andrew"" Espinoza, in connection with Andres ""Andrew"" Espinoza, in his Official Capacity as Director and Chief Building Official of the City of Dallas, Texas v. Board of Adjustment for the City of Dallas and Shuffle 214, LLC, a Texas Limited Liability Company, Cause No. DC-22-05679 - Not to exceed $200,000.00, from $73,120.69 $100,000.00 to $273,120.69 $300,000.00 - Financing:  Liability Reserve Fund (This item was deferred on December 14, 2022)",23-86,ITEMS FOR FURTHER CONSIDERATION,Corrected; Approved as Amended,12812,"Authorize Supplemental Agreement No. 2 to the professional services contract with Fanning Harper Martinson Brandt & Kutchin, P.C. to provide additional legal counsel, advice and representation for former Dallas Building Official David Session, in connection with David Session v. Board of Adjustment for the City of Dallas, et al., now styled as Andres “Andrew” Espinoza, in his Official Capacity as the Building Official of the City of Dallas, Texas v. Board of Adjustment for the City of Dallas and TCHDallas2, LLC, Cause No. DC-22-03741, and for Andres ""Andrew"" Espinoza, in connection with Andres ""Andrew"" Espinoza, in his Official Capacity as Director and Chief Building Official of the City of Dallas, Texas v. Board of Adjustment for the City of Dallas and Shuffle 214, LLC, a Texas Limited Liability Company, Cause No. DC-22-05679 - Not to exceed $200,000.00, from $73,120.69 $100,000.00 to $273,120.69 $300,000.00 - Financing:  Liability Reserve Fund (This item was deferred on December 14, 2022)",2022-12-15,23-0196; CORRECTED; APPROVED AS AMENDED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,34,AGENDA,AMENDED CORRECTED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/12bfa3f9-2664-46e5-ad2f-48920bca3af1.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
2527,2023-01-25,9:00 AM,City Council,"COUNCIL CHAMBERS, CITY HALL
bit.ly/cityofdallastv",61930,35.,75,"Authorize Supplemental Agreement No. 2 to the professional services contract with Messer, Fort & McDonald, PLLC to provide additional legal services related to appeals and defense of the Board of Adjustment in connection with Cause No. DC-22-03741; David Session v. Board of Adjustment for the City of Dallas, et al., now styled as Andres “Andrew” Espinoza, in his Official Capacity as the Building Official of the City of Dallas, Texas v. Board of Adjustment for the City of Dallas and TCHDallas2, LLC, and Cause No. DC-22-05679; Andres ""Andrew"" Espinoza, in his Official Capacity as Director and Chief Building Official of the City of Dallas, Texas v. Board of Adjustment for the City of Dallas and Shuffle 214, LLC, a Texas Limited Liability Company - Not to exceed $200,000.00, from $100,000.00 to $300,000.00 - Financing:   Liability Reserve Fund (This item was deferred on December 14, 2022)",23-87,ITEMS FOR FURTHER CONSIDERATION,Approved as Amended,12813,"Authorize Supplemental Agreement No. 2 to the professional services contract with Messer, Fort & McDonald, PLLC to provide additional legal services related to appeals and defense of the Board of Adjustment in connection with Cause No. DC-22-03741; David Session v. Board of Adjustment for the City of Dallas, et al., now styled as Andres “Andrew” Espinoza, in his Official Capacity as the Building Official of the City of Dallas, Texas v. Board of Adjustment for the City of Dallas and TCHDallas2, LLC, and Cause No. DC-22-05679; Andres ""Andrew"" Espinoza, in his Official Capacity as Director and Chief Building Official of the City of Dallas, Texas v. Board of Adjustment for the City of Dallas and Shuffle 214, LLC, a Texas Limited Liability Company - Not to exceed $200,000.00, from $100,000.00 to $300,000.00 - Financing:   Liability Reserve Fund (This item was deferred on December 14, 2022)",2022-12-15,23-0197; APPROVED AS AMENDED,City Attorney's Office (ATT),City Attorney's Office,1,Socrata Roll Call,,,,,0,35,AGENDA,AMENDED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2023/1/2527_A_City_Council_23-01-25_COUNCIL_AGENDA.pdf,http://citysecretary2.dallascityhall.com/pdf/CC2023/012523Min.pdf,https://dallastx.new.swagit.com/videos/206418,https://cityofdallas.legistar1.com/cityofdallas/attachments/4f4b3178-1f34-4716-9bf8-f2b305812971.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
