event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Medrano,Adam Bazaldua,B. Adam McGough,Cara Mendelsohn,Carolyn King Arnold,Casey Thomas II,Chad West,David Blewett,Eric Johnson,Jaime Resendez,Jennifer S.  Gates,Lee M. Kleinman,Omar Narvaez,Paula Blackmon,Tennell Atkins
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41520,41.,78,"Authorize an Interlocal Agreement between University of North Texas at Dallas and the Dallas Police Department through the Caruth Police Institute at the University of North Texas at Dallas to provide strategic planning, technical assistance, training, policy development, and guidance for the implementation of Active Bystandership in Law Enforcement at the Dallas Police Department for the period of February 1, 2021 through December 31, 2024 - Not to exceed $300,000.00 - Financing: General Fund",20-2428,CONSENT AGENDA,Approved as an Individual Item,7359,"Authorize an Interlocal Agreement between University of North Texas at Dallas and the Dallas Police Department through the Caruth Police Institute at the University of North Texas at Dallas to provide strategic planning, technical assistance, training, policy development, and guidance for the implementation of Active Bystandership in Law Enforcement at the Dallas Police Department for the period of February 1, 2021 through December 31, 2024 - Not to exceed $300,000.00 - Financing: General Fund",2020-12-07,21-0153; APPROVED AS AN INDIVIDUAL ITEM,Police Department (DPD),Police Department,1,Socrata Roll Call,,,,,0,41,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/222771a5-c169-436c-b7f2-2e4b718265c5.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41517,42.,79,"Authorize the (1) application for and acceptance of the Critical Incident Command Center (CICC) Grant (Grant No. 4044001, Federal/State Award ID No. 2018-DJ-BX-0485, CFDA No.16.738), from the U.S. Department of Justice through the Office of the Governor, Criminal Justice Division in the amount of $100,000.00 to have a centralized executive level meeting room where critical events and incidents can be effectively monitored for the period October 1, 2020 through June 30, 2021; (2) establishment of appropriations in an amount not to exceed $100,000.00 in the Critical Incident Command Center Fund; (3) receipt and deposit of grant funds in an amount not to exceed $100,000.00 in the Critical Incident Command Center Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the agreement - Not to exceed $100,000.00 - Financing: Office of the Governor, Criminal Justice Division State Grant Funds",20-2397,CONSENT AGENDA,Approved,7328,"Authorize the (1) application for and acceptance of the Critical Incident Command Center (CICC) Grant (Grant No. 4044001, Federal/State Award ID No. 2018-DJ-BX-0485, CFDA No.16.738), from the U.S. Department of Justice through the Office of the Governor, Criminal Justice Division in the amount of $100,000.00 to have a centralized executive level meeting room where critical events and incidents can be effectively monitored for the period October 1, 2020 through June 30, 2021; (2) establishment of appropriations in an amount not to exceed $100,000.00 in the Critical Incident Command Center Fund; (3) receipt and deposit of grant funds in an amount not to exceed $100,000.00 in the Critical Incident Command Center Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the agreement - Not to exceed $100,000.00 - Financing: Office of the Governor, Criminal Justice Division State Grant Funds",2020-12-02,21-0154; APPROVED,Police Department (DPD),Police Department,1,Socrata Roll Call,,,,,0,42,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/b486cb5e-1058-430a-9f80-c2b90fb7d130.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/cf4672c6-93e0-4d64-ac4d-28e60fef2eb6.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41518,43.,82,"Authorize the (1) application for and acceptance of supplemental funding for the 2020-2021 Internet Crimes Against Children Grant (Grant No. 2019-MC-FX-K056, CFDA No. 16.543) from the U.S. Department of Justice (DOJ), Office of Juvenile Justice and Delinquency Prevention in the amount of $734,699.00 for response to the sexual abuse and exploitation of children facilitated by the use of computer technology related to the investigation of the internet-facilitated child exploitation for the period October 1, 2019 through September 30, 2021; (2) establishment of appropriations in an amount not to exceed $734,699.00 in the DOJ-Internet Crimes Against Children Grant 20-21 Fund; (3) receipt and deposit of funds in an amount not to exceed $734,699.00 in the DOJ-Internet Crimes Against Children Grant 20-21 Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Not to exceed $734,699.00, from $623,329.00 to $1,358,028.00 - Financing: U.S. Department of Justice, Office of Juvenile Justice and Delinquency Prevention Grant Funds",20-2402,CONSENT AGENDA,Approved,7333,"Authorize the (1) application for and acceptance of supplemental funding for the 2020-2021 Internet Crimes Against Children Grant (Grant No. 2019-MC-FX-K056, CFDA No. 16.543) from the U.S. Department of Justice (DOJ), Office of Juvenile Justice and Delinquency Prevention in the amount of $734,699.00 for response to the sexual abuse and exploitation of children facilitated by the use of computer technology related to the investigation of the internet-facilitated child exploitation for the period October 1, 2019 through September 30, 2021; (2) establishment of appropriations in an amount not to exceed $734,699.00 in the DOJ-Internet Crimes Against Children Grant 20-21 Fund; (3) receipt and deposit of funds in an amount not to exceed $734,699.00 in the DOJ-Internet Crimes Against Children Grant 20-21 Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Not to exceed $734,699.00, from $623,329.00 to $1,358,028.00 - Financing: U.S. Department of Justice, Office of Juvenile Justice and Delinquency Prevention Grant Funds",2020-12-03,21-0155; APPROVED,Police Department (DPD),Police Department,1,Socrata Roll Call,,,,,0,43,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/ecacfe12-9172-4008-bd4d-b519c4c10b37.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/8390a059-2440-4379-8184-a396104339da.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41519,44.,83,"Authorize cooperative working agreements with various Police Departments, District Attorney Offices, Sheriff Offices, and the Dallas Children's Advocacy Center for the period October 1, 2019 through September 30, 2021 through the 2020-2021 Internet Crimes Against Children Grant - Not to exceed $281,000.00 - Financing: U.S. Department of Justice, Office of Juvenile Justice and Delinquency Prevention Grant Funds",20-2403,CONSENT AGENDA,Approved,7334,"Authorize cooperative working agreements with various Police Departments, District Attorney Offices, Sheriff Offices, and the Dallas Children's Advocacy Center for the period October 1, 2019 through September 30, 2021 through the 2020-2021 Internet Crimes Against Children Grant - Not to exceed $281,000.00 - Financing: U.S. Department of Justice, Office of Juvenile Justice and Delinquency Prevention Grant Funds",2020-12-03,21-0156; APPROVED,Police Department (DPD),Police Department,1,Socrata Roll Call,,,,,0,44,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/db7764a5-e145-46be-af7e-e1cb4887d21c.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/4901817a-593c-4044-ae1f-a97c48a810b1.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41525,45.,85,"Authorize acquisition from IC Properties II, LLC of an unimproved tract of land containing approximately 74,872 square feet near the intersection of Jefferson Boulevard Viaduct and East Colorado Boulevard for the Dallas Floodway Project - Not to exceed $1,883,800.00 ($1,871,800.00, plus closing costs and title expenses not to exceed $12,000.00) - Financing: Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds)",20-2400,CONSENT AGENDA,Approved,7331,"Authorize acquisition from IC Properties II, LLC of an unimproved tract of land containing approximately 74,872 square feet near the intersection of Jefferson Boulevard Viaduct and East Colorado Boulevard for the Dallas Floodway Project - Not to exceed $1,883,800.00 ($1,871,800.00, plus closing costs and title expenses not to exceed $12,000.00) - Financing: Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds)",2020-12-02,21-0157; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,45,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/68c08694-9597-4bfd-a18d-bf37531ecce2.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/8810857e-6bd4-40dc-b014-ea3d2820d74f.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/b2da24cc-cbb7-4ab5-a409-2990aef9c233.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/1b8e7c25-6844-438e-8699-90e7d6f90af0.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41526,46.,86,"Authorize acquisition from IC Properties II, LLC of an unimproved tract of land containing approximately 41,926 square feet near the intersection of Jefferson Boulevard Viaduct and East Colorado Boulevard for the Dallas Floodway Project - Not to exceed $214,630.00 ($209,630.00, plus closing costs and title expenses not to exceed $5,000.00) - Financing: Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds)",20-2404,CONSENT AGENDA,Approved,7335,"Authorize acquisition from IC Properties II, LLC of an unimproved tract of land containing approximately 41,926 square feet near the intersection of Jefferson Boulevard Viaduct and East Colorado Boulevard for the Dallas Floodway Project - Not to exceed $214,630.00 ($209,630.00, plus closing costs and title expenses not to exceed $5,000.00) - Financing: Flood Protection and Storm Drainage Facilities Fund (2006 General Obligation Bond Funds)",2020-12-03,21-0158; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,46,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/d3598886-76a3-48cb-bec9-25ed871cd903.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/93662d42-90bb-4e69-b302-915819553336.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/3c6405c4-6cec-4db0-8272-eddb336a0593.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/66deeff0-bf0d-4c42-aca3-e31be484ed99.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41522,47.,87,"Authorize a construction services contract for the installation of water and wastewater main improvements at 12 locations (list attached to the Agenda Information Sheet) and water transmission main valve improvements at 27 locations - Ark Contracting Services, LLC, lowest responsible bidder of three - Not to exceed $11,420,977.00 - Financing: Water (Drinking Water) - TWDB 2019 Fund ($9,486,526.39) and Wastewater (Clean Water) - 2019 TWDB Fund ($1,934,450.61)",20-1772,CONSENT AGENDA,Approved,6703,"Authorize a construction services contract for the installation of water and wastewater main improvements at 12 locations (list attached to the Agenda Information Sheet) and water transmission main valve improvements at 27 locations - Ark Contracting Services, LLC, lowest responsible bidder of three - Not to exceed $11,420,977.00 - Financing: Water (Drinking Water) - TWDB 2019 Fund ($9,486,526.39) and Wastewater (Clean Water) - 2019 TWDB Fund ($1,934,450.61)",2020-09-09,21-0159; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,47,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/0e97f935-2013-44a6-b53b-9a0c966a5fa0.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/9104970c-ee71-47b6-95ff-1e9683554102.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/fc389104-3498-477e-8356-a93f49d741dc.doc,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41524,48.,88,"Authorize a construction services contract for the installation of water and wastewater mains at 15 locations (list attached to the Agenda Information Sheet) - Sisters Asphalt, Inc., lowest responsible bidder of seven - Not to exceed $5,828,701.00 - Financing: Water (Drinking Water) - TWDB 2019 Fund ($4,003,931.50), Wastewater (Clean Water) - 2019 TWDB Fund ($1,160,850.00), Equity Revitalization Capital Fund ($464,743.65), and Wastewater Capital Improvement D Fund ($199,175.85)",20-2281,CONSENT AGENDA,Approved,7212,"Authorize a construction services contract for the installation of water and wastewater mains at 15 locations (list attached to the Agenda Information Sheet) - Sisters Asphalt, Inc., lowest responsible bidder of seven - Not to exceed $5,828,701.00 - Financing: Water (Drinking Water) - TWDB 2019 Fund ($4,003,931.50), Wastewater (Clean Water) - 2019 TWDB Fund ($1,160,850.00), Equity Revitalization Capital Fund ($464,743.65), and Wastewater Capital Improvement D Fund ($199,175.85)",2020-11-09,21-0160; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,48,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/6bd9ce2a-0f1a-4128-af76-666125f721c5.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/fa7a4f44-7e15-4fc6-af8c-cbc7c60ba4b7.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/6700ab90-4546-4e5b-b51d-cd2465136708.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41523,49.,89,"Authorize an increase in the construction services contract with SYB Construction Company, Inc. for drainage improvements at the intersection of Douglas Avenue and Joyce Way - Not to exceed $61,677.00, from $4,293,456.25 to $4,355,133.25 - Financing: Storm Drainage Management Capital Construction Fund",20-2217,CONSENT AGENDA,Approved,7148,"Authorize an increase in the construction services contract with SYB Construction Company, Inc. for drainage improvements at the intersection of Douglas Avenue and Joyce Way - Not to exceed $61,677.00, from $4,293,456.25 to $4,355,133.25 - Financing: Storm Drainage Management Capital Construction Fund",2020-11-02,21-0161; APPROVED,Water Utilities Department (DWU),Water Utilities Department,1,Socrata Roll Call,,,,,0,49,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/e2aa65d3-5749-4736-902e-89f0e180be57.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/1c2a5636-5b88-4a01-b133-0b2c3f83557b.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41529,50.,93,Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office),20-2313,ITEMS FOR INDIVIDUAL CONSIDERATION,Individual Appointments Made to Boards and Commissions,7244,Consideration of appointments to boards and commissions and the evaluation and duties of board and commission members (List of nominees is available in the City Secretary's Office),2020-11-11,21-0162; INDIVIDUAL APPOINTMENT MADE TO BOARDS AND COMMISSIONS,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,50,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41530,51.,94,"Consideration of appointments to the Dallas Fort Worth International Airport Board of Directors for Positions 01, 05 and 11 (Closed Session, if necessary, Personnel, Sec. 551.074, T.O.M.A.) (List of nominees is available in the City Secretary's Office)",20-2481,ITEMS FOR INDIVIDUAL CONSIDERATION,Appointments made to Board,7412,"Consideration of appointments to the Dallas Fort Worth International Airport Board of Directors for Positions 01, 05 and 11 (Closed Session, if necessary, Personnel, Sec. 551.074, T.O.M.A.) (List of nominees is available in the City Secretary's Office)",2020-12-10,21-0163; APPOINTMENTS MADE TO BOARD,City Secretary's Office (SEC),City Secretary's Office,1,Socrata Roll Call,,,,,0,51,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/35dfc341-0488-4606-995a-dca1ea6c588a.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41533,52.,96,"Authorize an amendment to Resolution No. 20-0609, previously approved on April 22, 2020, for the COVID-19 Short-Term Rental Assistance Program, to allow for increases and change orders/amendments to the subrecipient grant agreements and to allow for increases over 25 percent and/or over $50,000.00, as necessary to expend resources timely, approved as to form by the City Attorney - Financing: No cost consideration to the City",20-2478,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,7409,"Authorize an amendment to Resolution No. 20-0609, previously approved on April 22, 2020, for the COVID-19 Short-Term Rental Assistance Program, to allow for increases and change orders/amendments to the subrecipient grant agreements and to allow for increases over 25 percent and/or over $50,000.00, as necessary to expend resources timely, approved as to form by the City Attorney - Financing: No cost consideration to the City",2020-12-10,21-0164; APPROVED,Department of Housing & Neighborhood Revitalization (HOU),Department of Housing & Neighborhood Revitalization,1,Socrata Roll Call,,,,,0,52,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/9de61614-0a35-40ca-97a4-3462baaa92db.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/13acd454-b9cf-431c-b523-431b47bafe2b.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41761,53.,102,"Authorize an amendment to the Chapter 380 Grant Agreement with Chime Solutions, Inc. (“Chime”) previously approved on May 22,2019 by Resolution No. 19-0827 to (1) delete a requirement for Grant Installment #2 that Chime execute a right of first refusal to lease an additional 30,000 square feet within Red Bird Mall with a minimum five-year term and obtain a final certificate of occupancy for the additional minimum 30,000 square feet by June 30, 2022; (2) delete a requirement for Grant Installment #2 that Chime make an additional investment of at least $2,200,000.00 in business personal property (furniture, fixtures, machinery & equipment) at Red Bird Mall by June 30, 2022; (3) increase Chime’s job creation requirement for Grant Installment #2 from an additional 500 new full-time equivalents “FTEs”) to an additional 700 new FTEs (for a cumulative minimum total of 1,200 FTEs by June 30, 2022; and (4) add a third grant installment (“Grant Installment #3) in an amount not to exceed $500,000.00 in consideration of Chime creating an additional 250 new FTEs (for a cumulative minimum total of 1,450 FTEs) by December 31, 2023 - Not to exceed $500,000.00 - Financing: Public/Private Partnership Fund",20-2562,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,7493,"Authorize an amendment to the Chapter 380 Grant Agreement with Chime Solutions, Inc. (“Chime”) previously approved on May 22,2019 by Resolution No. 19-0827 to (1) delete a requirement for Grant Installment #2 that Chime execute a right of first refusal to lease an additional 30,000 square feet within Red Bird Mall with a minimum five-year term and obtain a final certificate of occupancy for the additional minimum 30,000 square feet by June 30, 2022; (2) delete a requirement for Grant Installment #2 that Chime make an additional investment of at least $2,200,000.00 in business personal property (furniture, fixtures, machinery & equipment) at Red Bird Mall by June 30, 2022; (3) increase Chime’s job creation requirement for Grant Installment #2 from an additional 500 new full-time equivalents “FTEs”) to an additional 700 new FTEs (for a cumulative minimum total of 1,200 FTEs by June 30, 2022; and (4) add a third grant installment (“Grant Installment #3) in an amount not to exceed $500,000.00 in consideration of Chime creating an additional 250 new FTEs (for a cumulative minimum total of 1,450 FTEs) by December 31, 2023 - Not to exceed $500,000.00 - Financing: Public/Private Partnership Fund",2020-12-29,21-0166; APPROVED,Office of Economic Development (ECO),Office of Economic Development,1,Socrata Roll Call,,,,,0,53,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/2358e681-683e-4b08-9287-f1b1836a9178.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/07097eef-1fa4-4710-84b5-54620547700c.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41760,54.,104,"Authorize a subrecipient agreement with Legal Aid of NorthWest Texas, most advantageous proposer of two, to provide legal services to Dallas residential tenants at risk of eviction and homelessness due to financial hardships brought on by the COVID-19 pandemic for the period December 31, 2020 through December 31, 2021 - Not to exceed $200,000 - Financing:  2020 CARES Act Relief CDBG #3 Fund",20-2442,ITEMS FOR INDIVIDUAL CONSIDERATION,Approved,7373,"Authorize a subrecipient agreement with Legal Aid of NorthWest Texas, most advantageous proposer of two, to provide legal services to Dallas residential tenants at risk of eviction and homelessness due to financial hardships brought on by the COVID-19 pandemic for the period December 31, 2020 through December 31, 2021 - Not to exceed $200,000 - Financing:  2020 CARES Act Relief CDBG #3 Fund",2020-12-07,21-0167; APPROVED,Office of Procurement Services (POM),Office of Procurement Services,1,Socrata Roll Call,,,,,0,54,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/b02bf94f-5309-431c-8b0b-9001e2008d56.docx,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41540,Z1.,109,"A public hearing to receive comments regarding an application for and an ordinance granting a Specific Use Permit for an auto service center on property zoned Subdistrict 5 within Planned Development District No. 714, the West Commerce Street/Fort Worth Avenue Special Purpose District, on the east side of North Westmoreland Road, northwest of Fort Worth Avenue
Recommendation of Staff and CPC:  Approval for a five-year period, subject to a site plan and conditions
Z190-173(PD)",20-2425,ZONING CASES - CONSENT,Hearing Closed; CPC Recommendation Followed,7356,"A public hearing to receive comments regarding an application for and an ordinance granting a Specific Use Permit for an auto service center on property zoned Subdistrict 5 within Planned Development District No. 714, the West Commerce Street/Fort Worth Avenue Special Purpose District, on the east side of North Westmoreland Road, northwest of Fort Worth Avenue
Recommendation of Staff and CPC:  Approval for a five-year period, subject to a site plan and conditions
Z190-173(PD)",2020-12-07,21-0169; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 31734,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,Z1,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/afd1722c-8b41-41d5-9f85-d210c54f8eb8.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
1869,2021-01-13,9:00 AM,City Council,bit.ly/cityofdallastv,41541,Z2.,110,"A public hearing to receive comments regarding an application for and an ordinance granting an amendment to and the renewal of Specific Use Permit No. 1763 for a community service center use on property zoned an R-5(A) Single Family District, on the southeast corner of North Winnetka Avenue and Gallagher Street
Recommendation of Staff and CPC:  Approval for a five-year period with eligibility for automatic renewals for additional five-year periods, subject to a revised site plan and condition
Z190-186(AM)",20-2426,ZONING CASES - CONSENT,Hearing Closed; CPC Recommendation Followed,7357,"A public hearing to receive comments regarding an application for and an ordinance granting an amendment to and the renewal of Specific Use Permit No. 1763 for a community service center use on property zoned an R-5(A) Single Family District, on the southeast corner of North Winnetka Avenue and Gallagher Street
Recommendation of Staff and CPC:  Approval for a five-year period with eligibility for automatic renewals for additional five-year periods, subject to a revised site plan and condition
Z190-186(AM)",2020-12-07,21-0170; HEARING CLOSED; CPC RECOMMENDATION FOLLOWED; ORDINANCE 31735,Department of Sustainable Development and Construction (DEV),Department of Sustainable Development and Construction,1,Socrata Roll Call,,,,,0,Z2,AGENDA,APPROVED,https://cityofdallas.legistar1.com/cityofdallas/meetings/2021/1/1869_A_City_Council_21-01-13_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2021/011321Min.pdf,https://dallastx.new.swagit.com/videos/201943,https://cityofdallas.legistar1.com/cityofdallas/attachments/3ac385a7-92e6-4313-a393-69e79c4fbb7e.pdf,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES,YES
