event_id,event_date,event_time,event_body,event_location,event_item_id,agenda_number,agenda_sequence,title,matter_file,matter_type,matter_status,matter_id,matter_title,matter_intro_date,matter_enactment_number,matter_requester,matter_body_name,passed,vote_type,consent,tally,mover,seconder,roll_call_flag,socrata_item_number,socrata_agenda_info,socrata_final_action,agenda_link,minutes_link,video_link,attachment_links,Adam  Medrano,Adam Bazaldua,B. Adam McGough,Cara Mendelsohn,Carolyn King Arnold,Casey Thomas II,Chad West,David Blewett,Eric Johnson,Jaime Resendez,Jennifer S.  Gates,Lee M. Kleinman,Omar Narvaez,Paula Blackmon,Tennell Atkins
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35843,1:00 p.m.,9,ZONING,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35844,1:00 p.m.,10,PUBLIC HEARINGS AND RELATED ACTIONS,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",36500,,11,BRIEFING,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35845,,12,NOTE: A revised order of business may be posted prior to the date of the council meeting if necessary.,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35846,,13,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35847,,14,Invocation and Pledge of Allegiance ,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35848,,15,Agenda Item/Open Microphone Speakers,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35849,,16,VOTING AGENDA,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35850,1.,17,"Approval of Minutes of the March 25, 2020 City Council Meeting",20-550,VOTING AGENDA,Approved,5483,"Approval of Minutes of the March 25, 2020 City Council Meeting",2020-03-16,20-0542; APPROVED,N/A,City Manager's Office,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35851,,18,CONSENT AGENDA,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35852,,19,City Attorney's Office,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35853,2.,20,"Consideration of (1) the re-appointment of Errick Thompson, M. Elizabeth Reich and Jing Xiao to the Love Field Airport Modernization Corporation Board of Directors for a two-year term expiring on March 11, 2022, or until the appointment of their successors by the City Council; and (2) approval of adoption of an amendment to the Love Field Airport Modernization Corporation bylaws that would extend the term of office of each of the Love Field Airport Modernization Corporation officers from one (1) year to two (2) years and allow each officer to serve until that officer’s successor is duly appointed - Financing:  No cost consideration to the City",20-382,CONSENT AGENDA,Approved,5315,"Consideration of (1) the re-appointment of Errick Thompson, M. Elizabeth Reich and Jing Xiao to the Love Field Airport Modernization Corporation Board of Directors for a two-year term expiring on March 11, 2022, or until the appointment of their successors by the City Council; and (2) approval of adoption of an amendment to the Love Field Airport Modernization Corporation bylaws that would extend the term of office of each of the Love Field Airport Modernization Corporation officers from one (1) year to two (2) years and allow each officer to serve until that officer’s successor is duly appointed - Financing:  No cost consideration to the City",2020-02-18,20-0544; APPROVED,City Attorney's Office (ATT),City Attorney's Office,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,https://cityofdallas.legistar1.com/cityofdallas/attachments/7b38f86b-5e21-4f6a-ac08-5f2bb0dea6a8.docx,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35854,,21,City Controller's Office,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",36287,3.,22,"An ordinance authorizing (1) the issuance of Equipment Acquisition Contractual Obligations, Series 2020 in an aggregate principal amount not to exceed $33,000,000; (2) levying a tax in payment thereof; (3) approving and awarding the sale thereof and approving execution of a purchase agreement; (4) approving the official statement; (5) and enacting other provisions relating to the subject - Not to exceed $145,000 - Financing: 2020 Equipment Acquisition Notes Funds",20-601,CONSENT AGENDA,Approved,5534,"An ordinance authorizing (1) the issuance of Equipment Acquisition Contractual Obligations, Series 2020 in an aggregate principal amount not to exceed $33,000,000; (2) levying a tax in payment thereof; (3) approving and awarding the sale thereof and approving execution of a purchase agreement; (4) approving the official statement; (5) and enacting other provisions relating to the subject - Not to exceed $145,000 - Financing: 2020 Equipment Acquisition Notes Funds",2020-03-20,20-0545; APPROVED; ORDINANCE 31497,City Controller's Office (CCO),City Controller's Office,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,https://cityofdallas.legistar1.com/cityofdallas/attachments/f4c0ca0f-6fa2-4e44-8055-550d37f2236f.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/266c07cb-9433-48e5-ae7f-5800a848503a.pdf,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",36288,4.,23,"An ordinance authorizing (1) the issuance of Combination Tax and Revenue Certificates of Obligations, Series 2020 in the aggregate principal amount not to exceed $16,000,000; (2) levying a tax in payment thereof; (3) prescribing the form of said certificates; (4) approving and awarding the sale of the certificates and approving execution of a purchase agreement; (5) approving the official statement; (5) and enacting other provisions relating to the subject - Not to exceed $110,000 - Financing: 2020 Certificates of Obligation Funds",20-602,CONSENT AGENDA,Approved,5535,"An ordinance authorizing (1) the issuance of Combination Tax and Revenue Certificates of Obligations, Series 2020 in the aggregate principal amount not to exceed $16,000,000; (2) levying a tax in payment thereof; (3) prescribing the form of said certificates; (4) approving and awarding the sale of the certificates and approving execution of a purchase agreement; (5) approving the official statement; (5) and enacting other provisions relating to the subject - Not to exceed $110,000 - Financing: 2020 Certificates of Obligation Funds",2020-03-20,20-0546; APPROVED; ORDINANCE 31498,City Controller's Office (CCO),City Controller's Office,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,https://cityofdallas.legistar1.com/cityofdallas/attachments/ea36dc97-0de7-4d9f-a1dc-ba84d33e1f8a.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/78ede758-edf4-4217-bb2e-b2ffc616cf0a.pdf,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35856,,24,Department of Aviation,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35857,5.,25,"Authorize a first amendment to the license agreement between the City of Dallas and Alclear, LLC at Dallas Love Field Airport (“Airport”) to expand Alclear’s permitted use by approximately 213 square feet for additional administrative support space and four additional kiosks in the Airport terminal - Estimated Revenue: Aviation Fund $8,946.00 of additional license fees over the remaining term of the license agreement",20-433,CONSENT AGENDA,Approved,5366,"Authorize a first amendment to the license agreement between the City of Dallas and Alclear, LLC at Dallas Love Field Airport (“Airport”) to expand Alclear’s permitted use by approximately 213 square feet for additional administrative support space and four additional kiosks in the Airport terminal - Estimated Revenue: Aviation Fund $8,946.00 of additional license fees over the remaining term of the license agreement",2020-02-24,20-0547; APPROVED,Department of Aviation (AVI),Department of Aviation,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,https://cityofdallas.legistar1.com/cityofdallas/attachments/0a3e81d7-2271-4dce-836e-0c82f4d7a8fd.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/df30d565-cf59-44bb-9198-619c88179cec.docx,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35858,,26,Department of Dallas Animal Services,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",36265,6.,27,"Authorize the (1) acceptance of a grant from Best Friends Animal Society to support a Special Programs Veterinary Assistant for the Department of Dallas Animal Services in the amount of $49,058.00 for the period June 30, 2020 through June 30, 2021; (2) receipt and deposit of grant funds in an amount not to exceed $49,058.00 in the Special Programs Vet Assistant Grant Fund; (3) establishment of appropriations in an amount not to exceed $49,058.00 in the Special Programs Vet Assistant Grant Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Not to exceed $49,058.00 - Financing: Best Friends Animal Society-Special Programs Vet Assistant Grant Funds",20-324,CONSENT AGENDA,Approved,5257,"Authorize the (1) acceptance of a grant from Best Friends Animal Society to support a Special Programs Veterinary Assistant for the Department of Dallas Animal Services in the amount of $49,058.00 for the period June 30, 2020 through June 30, 2021; (2) receipt and deposit of grant funds in an amount not to exceed $49,058.00 in the Special Programs Vet Assistant Grant Fund; (3) establishment of appropriations in an amount not to exceed $49,058.00 in the Special Programs Vet Assistant Grant Fund; and (4) execution of the grant agreement and all terms, conditions, and documents required by the grant agreement - Not to exceed $49,058.00 - Financing: Best Friends Animal Society-Special Programs Vet Assistant Grant Funds",2020-02-10,20-0548; APPROVED,Department of Dallas Animal Services (DAS),Department of Dallas Animal Services,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,https://cityofdallas.legistar1.com/cityofdallas/attachments/bbbf2773-8162-49f7-9ae6-a8e9cc5ac1aa.docx,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",36313,,28,Page break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35860,,29,Department of Housing & Neighborhood Revitalization,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35865,7.,30,"Authorize (1) approval of the development plan as described in Exhibit A for the construction of eight affordable houses by Open Mindframe Ventures, LLC. (Developer); (2) the sale of eight vacant lots as described in Exhibit A from the Dallas Housing Acquisition and Development Corporation (DHADC) to Developer, subject to restrictive covenants and a right of reverter and execution of all necessary documents; and (3) execution of a release of lien for any non-tax City liens that were filed on the eight vacant lots prior to the Sherriff’s deeds transferring the lots to DHADC - Estimated Revenue Foregone: $135,481.36",20-361,CONSENT AGENDA,Approved,5294,"Authorize (1) approval of the development plan as described in Exhibit A for the construction of eight affordable houses by Open Mindframe Ventures, LLC. (Developer); (2) the sale of eight vacant lots as described in Exhibit A from the Dallas Housing Acquisition and Development Corporation (DHADC) to Developer, subject to restrictive covenants and a right of reverter and execution of all necessary documents; and (3) execution of a release of lien for any non-tax City liens that were filed on the eight vacant lots prior to the Sherriff’s deeds transferring the lots to DHADC - Estimated Revenue Foregone: $135,481.36",2020-02-14,20-0549; APPROVED,Housing & Neighborhood Revitalization (HOU),Department of Housing & Neighborhood Revitalization,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,https://cityofdallas.legistar1.com/cityofdallas/attachments/d49d7f6c-52b7-4de7-8c41-eae3905e0d41.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/f6746d64-001a-4f19-bfc7-1195027ec85d.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/a0c577b6-7ce9-4b3f-a1de-8469e1248ff1.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/30116a9a-6766-43d8-a420-b7ec7769acf2.pdf,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",36286,8.,31,"Authorize a development loan with East Dallas Community Organization (Developer), a certified Community Housing Development Organization, in the amount of $502,200.00 in HOME Investment Partnership Grant fFunds for construction of five single family homes on land currently owned by the Developer in the Southeast Dallas neighborhood of Dolphin Heights - Not to exceed $502,0200.00 - Financing: HOME Investment Partnership Grant Funds",20-358,CONSENT AGENDA,Corrected; Approved,5291,"Authorize a development loan with East Dallas Community Organization (Developer), a certified Community Housing Development Organization, in the amount of $502,200.00 in HOME Investment Partnership Grant fFunds for construction of five single family homes on land currently owned by the Developer in the Southeast Dallas neighborhood of Dolphin Heights - Not to exceed $502,0200.00 - Financing: HOME Investment Partnership Grant Funds",2020-02-14,20-0550; CORRECTED; APPROVED,Housing & Neighborhood Revitalization (HOU),Department of Housing & Neighborhood Revitalization,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,https://cityofdallas.legistar1.com/cityofdallas/attachments/37ef262e-8e29-4bfe-9a71-9e4adddbf116.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/16350e08-5c54-461e-8de4-f514caae4e58.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/4612735c-fb25-495f-87af-4faddc723cc4.pdf,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",36285,9.,32,"Authorize the (1) sale of up to 20 Land Transfer lots, for up to 20 single family homes, included in West Dallas Land Transfer cluster, to Builders of Hope Community Development Corporation (Developer), a certified Community Housing Development Organization (CHDO), subject to restrictive covenants, a right of reverter, and execution of all necessary documents pursuant to the City’s Land Transfer Program and the New Construction and Substantial Rehabilitation Program; (2) release of all non-tax City liens, notices, or orders that were filed on the 20 Land Transfer lots prior or subsequent to the deeds transferring the lots to the City of Dallas; and (3) execution of a loan agreement with Developer for construction of up to 20 single family homes - Not to exceed $1,141,922.00 - Financing: HOME Investment Partnership Grant Funds",20-357,CONSENT AGENDA,Approved,5290,"Authorize the (1) sale of up to 20 Land Transfer lots, for up to 20 single family homes, included in West Dallas Land Transfer cluster, to Builders of Hope Community Development Corporation (Developer), a certified Community Housing Development Organization (CHDO), subject to restrictive covenants, a right of reverter, and execution of all necessary documents pursuant to the City’s Land Transfer Program and the New Construction and Substantial Rehabilitation Program; (2) release of all non-tax City liens, notices, or orders that were filed on the 20 Land Transfer lots prior or subsequent to the deeds transferring the lots to the City of Dallas; and (3) execution of a loan agreement with Developer for construction of up to 20 single family homes - Not to exceed $1,141,922.00 - Financing: HOME Investment Partnership Grant Funds",2020-02-14,20-0551; APPROVED,Housing & Neighborhood Revitalization (HOU),Department of Housing & Neighborhood Revitalization,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,https://cityofdallas.legistar1.com/cityofdallas/attachments/70c820fb-c38a-4295-b367-8baca8a236eb.pdf|https://cityofdallas.legistar1.com/cityofdallas/attachments/086dd4a2-1b4c-417a-871e-f943e282deca.docx|https://cityofdallas.legistar1.com/cityofdallas/attachments/fc593045-f11a-4689-a595-cd8f2f919d9a.pdf,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",36209,,33,Page Break,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
1647,2020-04-08,9:00 AM,City Council,"Council Chambers, City Hall",35869,,34,Department of Sustainable Development and Construction,,,,,,,,,,,,,,,,0,,,,https://cityofdallas.legistar1.com/cityofdallas/meetings/2020/4/1647_A_City_Council_20-04-08_COUNCIL_AGENDA.pdf,https://citysecretary2.dallascityhall.com/pdf/CC2020/040820MIn.pdf,https://dallastx.new.swagit.com/videos/201926,,,,,,,,,,,,,,,,
